transaction_id,user_id,product_id,amount,transaction_date,payment_method
553fd300-ed7a-4017-bb0e-db8b6adc483a,7,51,85.62,2023-05-08 03:35:50,paypal
84b2ca92-115a-4c28-b6d8-662869768611,8,42,71.68,2023-08-11 07:54:44,bitcoin
5af488b3-4746-4f31-b999-0c8efe7b7a77,8,51,85.62,2023-07-23 20:25:52,bitcoin
a5ba2245-d851-4522-939d-5eafcb360b6f,8,26,6.71,2023-08-18 09:20:17,credit_card
ac6ed6a9-8e9e-494e-90a2-975949994581,8,59,133.85,2023-05-05 16:57:23,paypal
e806194b-ebbc-410a-b015-2d52e3f9b254,9,78,170.19,2023-06-08 00:01:24,credit_card
8e1db45d-dc50-424d-b99e-7176022f346d,9,18,51.37,2023-06-23 06:22:02,paypal
e3183b99-be89-410c-879c-e14e97484696,9,60,48.14,2023-06-18 00:44:20,bitcoin
9d155f5f-f8bc-4d92-bf12-d448ba878bac,9,87,20.89,2023-03-26 22:34:12,credit_card
3c8a9c23-cb27-40b7-ac66-f92f03423348,10,25,191.07,2023-06-15 22:12:49,credit_card
5ee8304d-6185-4d0f-abc0-d79afab17bf4,10,6,28.09,2023-05-04 15:06:23,paypal
47e2b1e1-1af4-44fd-85a5-7df3912d1740,10,68,140.49,2023-03-07 02:59:56,bitcoin
729e5943-a9cb-4689-9760-24bbb6077c1d,10,93,20.92,2023-03-31 13:45:58,credit_card
c5e3e077-d74d-4daa-bede-e15f037a3e3d,11,25,191.07,2023-03-31 15:01:37,paypal
8b66320e-cdfe-4fba-bb20-87e27505f346,11,93,20.92,2023-08-26 05:15:00,credit_card
116c9eea-d918-4ad0-83e2-2de2dc2e6655,11,64,195.26,2023-04-21 05:38:05,bitcoin
56f8cbe2-f298-4a02-bb84-3d10443c0f4f,11,85,34.38,2023-06-15 07:34:59,paypal
83b4b1f4-760b-4bb1-b7b9-e86d0ddf5aad,12,91,191.88,2023-08-23 13:05:53,paypal
671e3662-299c-4c74-9720-d4358cfbab7e,12,69,26.0,2023-03-12 01:04:11,credit_card
197061be-663c-406a-a52d-fa96744ea541,12,36,102.43,2023-03-20 11:30:34,credit_card
40ff8b3b-983b-4195-bef9-b0682fac4950,12,1,153.46,2023-01-07 09:24:28,paypal
dd1c5f7c-ada9-4be1-a194-8dc4b2c55794,13,16,38.04,2023-04-02 10:40:39,credit_card
42107087-4b2b-474d-9848-67619f08a768,13,70,86.68,2023-04-27 02:28:36,bitcoin
8c6912b2-e212-4d9c-a50d-376521580f30,13,63,69.59,2023-04-23 07:12:02,paypal
b33c1d73-f62f-4a58-9c6e-2af1801f26c2,13,10,25.77,2023-08-04 01:54:22,credit_card
3d05b20f-f22e-4fbf-a0a0-ccb09a5ac1dd,14,52,176.72,2023-07-13 05:30:21,bitcoin
dc582b82-7bd4-4bd7-9710-843f7bb90d02,14,29,45.89,2023-06-30 07:06:25,credit_card
52a558f9-dbe2-4932-a4ca-3f948e25a322,14,12,108.69,2023-07-20 01:44:43,bitcoin
1b9d6e4e-6f56-464c-91ad-8fd72471c57f,14,18,51.37,2023-05-24 22:02:42,credit_card
04382b66-e8ee-48f4-a312-a0d886374176,15,85,34.38,2023-06-30 21:46:05,bitcoin
8def99e6-cfef-4719-a8ad-645e7655ed98,15,73,184.99,2023-07-05 23:23:58,bitcoin
18cf3cc0-f83c-49fb-a062-6981e7386c1a,15,66,144.03,2023-05-10 18:08:47,paypal
2a841a12-8779-43dd-9155-8a6e4849298f,15,15,27.85,2023-02-02 03:40:14,paypal
d52ac431-129c-4ca0-86fc-6a24ea39d0f9,16,1,153.46,2023-05-04 13:04:48,credit_card
69b77c79-3d95-4418-9002-2f8758f8cbe2,16,89,101.82,2023-02-11 15:12:54,bitcoin
1f0122e3-a4d8-40c4-9fcd-0bf8c6b22f69,16,64,195.26,2023-03-22 05:10:03,paypal
09c899c9-d520-4cfc-8b10-e61773e17314,16,55,56.1,2023-05-03 15:17:39,paypal
6015c6c2-6fc4-4dfe-ba34-bffafe8e8562,17,64,195.26,2023-06-18 12:32:47,bitcoin
08063b94-d4ff-4235-bd8e-d1a0112a307a,17,43,96.54,2023-05-23 15:04:29,bitcoin
a1bd2535-e764-44af-82ee-3c0e66ff29e9,17,53,13.44,2023-01-29 02:09:43,paypal
527bb3b4-0a7a-42f1-a8f4-608c7a5dcc5d,17,84,148.12,2023-04-04 21:33:49,credit_card
91496773-3f7a-412a-a893-40306da42370,18,91,191.88,2023-04-28 17:15:34,bitcoin
e4474814-aa39-43f2-be58-641281a212c1,18,52,176.72,2023-02-17 17:33:17,bitcoin
9036b323-4834-4b5d-9460-057a1f386ee7,18,59,133.85,2023-06-02 10:13:12,bitcoin
9c2973e1-33e9-4e04-a218-36fe2c01f237,18,43,96.54,2023-03-21 22:33:26,credit_card
73be788f-5014-4886-a1dc-540df34d526f,19,77,51.36,2023-06-02 17:07:28,paypal
5d76b2b0-f87a-48b5-99ec-a7e48f0199f0,19,14,58.35,2023-01-23 10:30:41,credit_card
94b3ca4b-9925-441a-92b7-d410f49a7f97,19,28,58.1,2023-05-01 23:18:20,paypal
36892640-f56e-4ec1-8af6-f42ce9d38f68,19,61,184.47,2023-08-19 20:21:54,paypal
cb1180dc-c856-4b09-a4de-bc65a043d30a,20,17,54.92,2023-01-02 13:05:01,credit_card
cef7a6f5-ef3a-42c3-851e-883843367e5d,20,35,74.03,2023-02-15 23:42:47,credit_card
fad4cef2-f7ed-4e8c-a3a7-b6c8644a4059,20,84,148.12,2023-02-06 18:08:47,paypal
b9df0bc6-d217-44bf-8488-5fba86acdcd8,20,94,111.65,2023-01-10 15:55:55,credit_card
c16ea5b6-ba08-499a-b42f-f561d8fca7a1,21,97,44.1,2023-05-09 04:17:07,credit_card
32ac472b-822f-42da-adca-c7dbbc6841ce,21,19,178.2,2023-05-02 18:50:48,bitcoin
14c45b7e-0b6b-41b3-b58c-c075a9bdb788,21,44,128.47,2023-01-01 10:14:17,credit_card
35e73abb-5f1d-4fc0-83aa-1279728ac913,21,42,71.68,2023-01-06 06:52:50,paypal
f1b24a01-4fa3-49c6-8ff7-9d1d7389d242,22,34,21.55,2023-01-01 06:08:22,credit_card
5e4ca80f-e0f4-4530-99d9-997ad97ef350,22,6,28.09,2023-06-07 22:24:08,bitcoin
bff3949e-fd49-4397-b937-a3c42b7932c0,22,5,167.94,2023-08-17 20:53:45,paypal
f0e33fcd-d2cc-4dd9-a2bf-bc49a32a3907,22,96,43.09,2023-07-18 23:23:47,paypal
69860460-f2ae-41f5-9d51-e69c9678a26b,23,96,43.09,2023-02-09 07:35:44,bitcoin
311cf141-5f41-426d-806f-a42443fa4a7f,23,85,34.38,2023-08-15 15:02:48,bitcoin
718d9d21-827e-4740-86c6-a476460c96e6,23,46,192.89,2023-03-23 20:40:15,bitcoin
b4f3ed50-c5cb-4f06-a3b8-2dbf5fa1a555,23,13,159.38,2023-04-27 01:34:30,bitcoin
7eafa835-692c-4eaf-8138-8a5654e0fabf,24,1,153.46,2023-02-02 11:56:20,paypal
75039d0d-feb6-4ef6-a5fb-46b341b1ec34,24,2,88.67,2023-04-15 03:25:21,paypal
d9041abe-5d7a-46f5-816c-4426304b7e97,24,72,114.99,2023-05-01 15:11:13,credit_card
6439b0e2-c9da-44b8-9fab-9f11ec779029,24,45,76.25,2023-07-15 17:38:33,credit_card
50db196c-d20e-4230-b35e-11615d0b4026,25,27,169.69,2023-05-29 20:52:07,credit_card
29b9ee14-2fd6-4baf-a399-1a7bff10f289,25,94,111.65,2023-03-17 16:05:16,credit_card
3c0e72a5-547b-4e54-9f89-b1e67971f934,25,43,96.54,2023-07-30 03:14:56,bitcoin
95f0c54b-d88c-491a-af44-10bc72335fd7,25,62,101.36,2023-08-02 02:35:59,credit_card
520b8dc0-bfa0-4904-93be-f413b3f974b5,26,74,59.94,2023-02-28 09:01:27,paypal
fb32f17e-ef77-4ca2-985d-0b7ce9b75ebd,26,88,165.51,2023-04-25 01:14:17,bitcoin
c9cbfb4f-fdf0-43d3-bb26-da16b13f44da,26,82,51.34,2023-03-08 17:32:30,credit_card
b8291ee9-b2f7-475c-8d69-a2cd4aa280c8,26,86,1.41,2023-07-07 02:13:23,credit_card
2a0a7fa6-c534-4c74-88b1-20b1804247e5,27,52,176.72,2023-02-23 19:43:10,credit_card
faa75279-8734-4324-a454-357834dfd942,27,47,18.76,2023-03-01 11:36:28,credit_card
f50e581e-86ee-4237-a36e-82243471983b,27,66,144.03,2023-08-18 15:51:36,bitcoin
8ba9f794-a596-4cda-b101-2842cb2b9428,27,39,36.51,2023-03-12 14:30:33,paypal
309543b2-e165-427f-8911-1e9632373a9d,28,19,178.2,2023-06-05 23:00:24,credit_card
2bbd0765-4477-4ec7-834c-628dc8947910,28,58,198.63,2023-01-05 16:47:03,bitcoin
fb3cec20-8999-447d-8d79-8c8a9d3b4a5b,28,1,153.46,2023-01-31 09:35:44,credit_card
0099228b-f340-4efa-96d4-0009d9e38476,28,73,184.99,2023-05-06 04:03:56,credit_card
ed656874-5912-493e-bea7-3d3169adaffd,29,77,51.36,2023-01-10 17:38:12,credit_card
8392d33f-7efb-44aa-9279-849e90a8c7d0,29,77,51.36,2023-01-11 23:55:31,credit_card
59ad4c3d-f342-4617-b121-23fd792d2e6b,29,88,165.51,2023-06-25 03:59:05,paypal
0aefbe73-1c70-4316-9d23-3c550534485c,29,55,56.1,2023-05-22 15:11:08,paypal
a34b854c-51d7-4b45-9e08-6115947ea52c,30,79,54.4,2023-01-10 10:06:51,credit_card
e017cfc9-f64e-463a-88eb-d334f8a7eb2e,30,74,59.94,2023-07-27 16:18:56,paypal
d7b09b5d-d651-4da1-af3e-5516ed22b3e4,30,75,95.17,2023-02-25 14:34:31,bitcoin
c7b3554c-adb1-4cd8-a749-91074091a2c9,30,23,60.09,2023-07-19 20:19:48,bitcoin
cbd97e9e-d000-432d-b4b9-e87f5035b727,31,91,191.88,2023-08-11 02:23:57,bitcoin
19231fa8-4c32-4de7-933a-d705c57d22a0,31,78,170.19,2023-04-29 15:59:45,bitcoin
0dc52212-a543-4765-8796-ac26c827804b,31,62,101.36,2023-02-08 07:57:36,bitcoin
590ec62d-7b07-4065-b095-1193951a9665,31,31,59.49,2023-01-25 06:22:39,paypal
dfdeacbd-3d2b-4ff0-aab0-3c0d1f05c0e4,32,31,59.49,2023-03-09 20:46:21,bitcoin
ebc12e50-6de4-4d00-9c8e-666d12187449,32,34,21.55,2023-05-13 16:27:01,paypal
dc417633-e677-4906-b133-dc028afac456,32,47,18.76,2023-04-04 08:40:40,paypal
c3de9518-2c9e-435a-baee-eaedc55d1309,32,63,69.59,2023-07-17 03:40:17,credit_card
0486f0c9-a992-4eda-a6b1-1283d605e622,33,25,191.07,2023-01-27 15:37:31,paypal
5113aeb7-f4e3-4f55-a6c7-9f155c2e5f84,33,81,127.63,2023-08-05 09:10:44,paypal
df8ff006-aee0-4d81-932f-ee22ffbe15a0,33,12,108.69,2023-03-16 11:51:42,bitcoin
88b75474-06dc-4c7f-9660-b3f5cd94bbe3,34,24,34.37,2023-03-29 15:45:05,credit_card
96f030e6-c72c-4b3b-9364-44cae86aa08d,34,2,88.67,2023-02-10 12:53:36,paypal
e3daca0c-bfe6-455b-a225-af92ed9be85d,34,48,51.13,2023-06-15 12:26:23,bitcoin
087c1a9f-7aec-4b8b-8bcf-8ff1caf6ffb9,34,47,18.76,2023-06-26 02:38:39,paypal
b057ba75-dccd-4083-b55f-2b687e2a6566,35,83,47.52,2023-08-13 20:14:14,bitcoin
e6e26068-94d9-414f-be40-32e208977261,35,87,20.89,2023-03-16 11:13:30,paypal
8977dc0c-0861-49ae-8729-eee584312f2a,35,38,183.59,2023-07-25 12:45:36,bitcoin
73a101a5-dbbf-462e-9758-fb3ba55f1b24,35,15,27.85,2023-08-02 05:23:42,bitcoin
97ded961-8c5c-4bcc-8fbb-04b971ba0d23,36,61,184.47,2023-01-12 09:17:47,credit_card
8aaf2f59-10cd-4636-b697-d7a816037b3a,36,23,60.09,2023-05-18 18:39:56,bitcoin
d05e1975-64a5-4dae-8ae9-b6c81c9d672b,36,22,16.67,2023-02-18 05:26:27,bitcoin
0e75ec4c-185f-4c7e-8ec1-31653c59864f,36,84,148.12,2023-02-20 18:44:35,bitcoin
9bc91a20-2ec6-435e-b4b4-aff00d32472f,37,23,60.09,2023-07-08 18:53:10,paypal
2661c7b1-dcbf-465e-91f5-74f02ad38cdd,37,40,10.2,2023-05-12 10:39:34,bitcoin
1fc261e2-58a0-4a39-941f-c2c40b86c4c6,37,47,18.76,2023-08-06 20:15:14,paypal
81a07aa6-ce46-457a-a93b-b46551a4c244,37,85,34.38,2023-05-18 07:55:04,paypal
bf040e17-9efe-468a-8da6-42e4cca79eff,38,46,192.89,2023-05-06 14:01:43,bitcoin
8b2ae815-23b7-48ae-888a-d586abea8ae7,38,36,102.43,2023-04-24 21:35:08,paypal
8b5676a9-eac5-4252-a663-5988df06b7f8,38,49,5.53,2023-02-26 04:49:46,credit_card
d9066e7c-f373-475e-8990-c1837bec7b75,38,77,51.36,2023-07-17 19:09:42,bitcoin
e1bd5cad-6513-4faa-896a-a7eccd1dc9bf,39,50,192.34,2023-07-12 07:56:59,bitcoin
272159ea-50d6-42c6-9dc4-ff5b336db24a,39,50,192.34,2023-01-24 15:20:52,credit_card
34cb5989-0c5f-4554-96b6-5cce13b92257,39,36,102.43,2023-03-26 14:24:51,bitcoin
895b3ac0-d1aa-49f1-a097-f24739c559a2,40,36,102.43,2023-08-30 08:39:27,bitcoin
ebb5fd44-51bf-4fbf-8264-0661cdbfd8b4,40,30,38.31,2023-01-13 03:29:48,bitcoin
881ec44e-b7a4-42de-9356-301ac1e9df52,40,15,27.85,2023-07-31 04:32:27,bitcoin
0be7c0b5-8a5b-49a7-96f7-d537bfc9eabc,40,45,76.25,2023-04-23 23:27:06,bitcoin
0a344fee-06a3-4804-b8df-d7a4f437addc,41,23,60.09,2023-01-09 21:55:45,credit_card
4711c8ba-25fe-4798-aaf0-2019f7b14bfd,41,66,144.03,2023-01-30 23:08:51,bitcoin
1c9fdf8b-175a-45e7-9730-254265eef18f,41,66,144.03,2023-01-18 21:50:35,credit_card
4235e367-7176-47e4-bf50-2b66a96ba386,41,88,165.51,2023-09-02 06:35:04,bitcoin
f0d476ad-f922-423d-bdc2-c221f71090f8,42,27,169.69,2023-03-02 15:12:02,credit_card
4fc608a3-b38b-43f9-8fbc-37ebfc7414b5,42,69,26.0,2023-02-06 19:12:05,paypal
9d5de67d-1784-4946-8237-f5d5f6fe8491,42,19,178.2,2023-05-28 10:14:07,paypal
0f6dd3b5-e709-471a-929b-82b974ed24a2,42,79,54.4,2023-05-02 21:17:34,credit_card
a3c9a6d1-8051-4475-ae01-33c2541843e2,43,11,53.8,2023-06-09 03:02:08,credit_card
0842a712-65f1-490f-9095-fc6c4b639445,43,83,47.52,2023-03-10 13:33:17,paypal
7acb0903-8736-4841-8cc9-109d8c6a7bdb,43,59,133.85,2023-08-01 17:18:22,bitcoin
c9a147ea-f94e-4960-8b89-9d36c84b38e3,43,13,159.38,2023-04-20 15:19:17,bitcoin
1566ed62-6896-4385-a7f9-ad92dbb9f4d1,44,32,184.23,2023-01-12 09:21:09,paypal
4a60afc7-616a-48a8-9918-3338726aaecf,44,76,16.05,2023-02-05 05:45:36,paypal
281382f0-5bf8-49c7-ba7d-3803e4401d4c,44,75,95.17,2023-04-17 08:13:31,credit_card
ee6c6ccc-92c1-4a1b-bf91-03e635c8339c,44,32,184.23,2023-06-12 01:23:25,credit_card
789333f7-5ab2-4abd-8313-3dea4746bd99,45,53,13.44,2023-07-04 20:03:17,credit_card
f8ccca42-65fa-4903-b745-5bc154ec26e3,45,1,153.46,2023-03-17 14:44:07,paypal
eb07d284-8961-49e3-bf7d-6e6ac3ef720c,45,32,184.23,2023-07-11 13:47:51,paypal
46c9b98f-91d3-4bd5-89b7-4bd164c7b891,45,43,96.54,2023-03-14 02:33:15,paypal
b76cee21-83ab-4625-8232-a73e2b66ad6e,46,97,44.1,2023-01-13 18:26:12,bitcoin
7b41fb9e-efd5-4544-aeb1-33e8e4482dba,46,42,71.68,2023-03-02 21:29:00,paypal
8c7963ac-17ee-49db-bfbf-5cf3b63ee054,46,15,27.85,2023-04-15 20:41:44,credit_card
248d1f2d-e7e5-4187-96a3-bc4bea9f66bc,46,50,192.34,2023-01-07 02:13:15,paypal
e5eb0de3-bedb-4752-95fd-03046560fed5,47,52,176.72,2023-04-01 01:10:06,credit_card
e6eaf1b7-70af-4e82-8849-20d541cc6f95,47,81,127.63,2023-03-21 01:09:18,paypal
22307f00-0642-48c9-b6b7-a21cb0c743a0,47,56,139.75,2023-04-17 02:13:24,credit_card
ebcb4707-58e4-4828-af40-19046decd768,48,46,192.89,2023-06-17 18:32:49,bitcoin
73859f74-2fc2-4204-a64a-86aa6715604f,48,55,56.1,2023-01-05 10:24:51,bitcoin
75c86609-46a6-42b7-84be-1ba65b19e721,48,1,153.46,2023-04-17 02:21:11,paypal
1d1612f4-e604-4bf2-8adf-17d59f3672cc,48,6,28.09,2023-08-02 06:02:08,credit_card
87f5e71f-3522-45f9-8bce-00f85bef30a2,49,84,148.12,2023-02-08 13:21:30,credit_card
d5570b62-0a79-4e34-a3d7-b38a9e496365,49,82,51.34,2023-08-24 07:42:33,credit_card
3b84b46a-21cf-492f-9b45-8c3ed2902794,49,38,183.59,2023-08-12 16:37:40,paypal
150a7c1f-fdfa-4a18-86ee-a6d9ae8169e0,49,81,127.63,2023-04-01 08:19:37,bitcoin
d177bfd0-7853-4f1a-83a9-81dbdb9e977b,50,69,26.0,2023-08-12 20:47:45,credit_card
39739a19-9fc1-480a-afc4-d552486372e9,50,42,71.68,2023-04-18 00:00:46,credit_card
db3dd1e7-cf44-47e6-9433-996d5dfd8df5,50,64,195.26,2023-06-15 04:14:55,bitcoin
1f99954b-98bb-4972-bd88-fb8ae7655acf,50,26,6.71,2023-06-08 08:17:59,paypal
9c6ff514-4e9f-45f7-8a49-810339360244,51,96,43.09,2023-06-18 10:32:31,credit_card
2085cc62-a5a6-4ac8-8e4b-c4bf252c7a76,51,53,13.44,2023-05-20 12:58:18,credit_card
cae5952e-1bef-457b-a2e0-fb2619e09971,51,93,20.92,2023-05-14 07:28:35,credit_card
e0d361e0-63ea-4855-ae9c-4199910bb0da,52,64,195.26,2023-07-24 16:10:35,bitcoin
19fd8494-16f4-436b-b65d-e7ad7b8a06d1,52,79,54.4,2023-01-09 22:45:01,bitcoin
bb7cf982-7c59-4e46-8e3c-5372ef0f1180,52,56,139.75,2023-06-30 10:56:50,paypal
9a789bdf-bd94-4fa5-a40c-7e49c72527d9,52,78,170.19,2023-02-03 04:01:49,bitcoin
d0e99e43-ef0d-447d-8d69-54ff8581ee6c,53,85,34.38,2023-08-08 08:42:17,paypal
bd7d5b04-0f2d-4b07-ae57-21140b58c37c,53,13,159.38,2023-04-17 10:26:13,bitcoin
210f90eb-3620-498c-880f-64d46e961350,53,83,47.52,2023-06-22 20:42:53,paypal
3ffe535d-781c-4a0c-b844-0ba0e7448702,53,10,25.77,2023-03-30 17:54:16,bitcoin
872dd586-207f-4e47-b5d9-3f817c386e1e,54,84,148.12,2023-01-20 13:57:29,credit_card
5f84f8f2-4bb6-4ac4-a3cf-222372e25a41,54,62,101.36,2023-06-20 03:25:51,credit_card
9fc0541f-df8a-4462-8e55-4f2f793b6215,54,86,1.41,2023-07-08 11:41:28,credit_card
b33e54ad-59ec-4bfb-9fb4-af06d76b4a1b,54,71,38.92,2023-07-22 18:33:06,credit_card
8ce7bdc1-6447-471b-80f1-e8a26792ce1e,55,51,85.62,2023-04-04 12:28:54,bitcoin
2b520afb-33ba-42bf-8c5b-74f58eeb2324,55,68,140.49,2023-09-02 07:53:13,credit_card
8374102d-01a4-441b-a61e-56fad0a0e374,55,79,54.4,2023-07-11 20:02:46,credit_card
3de1dce2-8152-4ec8-8987-e90ea0ca7ccd,56,41,172.48,2023-04-29 03:10:48,credit_card
678390c2-a9d2-421d-8b80-c6bfe5019e5d,56,62,101.36,2023-05-27 21:54:08,paypal
24924255-39e7-4313-a2e7-8d80ae7a32c5,56,93,20.92,2023-08-19 20:55:05,credit_card
0f071253-a2ce-45c4-9f02-ef0996882cf7,56,46,192.89,2023-08-24 22:26:05,bitcoin
d5168ce8-fc4e-4e15-b59c-9ff6dc921319,57,26,6.71,2023-08-15 07:01:26,credit_card
b32a1d9f-7a1e-45c0-bff4-b369c3bbed9c,57,48,51.13,2023-07-05 06:05:01,bitcoin
17b5dcb7-4cff-4661-9ba9-2c143d8b4b43,57,79,54.4,2023-03-26 15:31:55,bitcoin
6ff83fa9-3d0a-4343-ba75-e6125c716654,57,46,192.89,2023-02-16 15:27:05,paypal
0761cdb7-e813-4eb7-9584-d12092b40d90,58,10,25.77,2023-02-02 16:50:28,credit_card
248aaec7-b2dc-4102-b580-5c61649a24c7,58,6,28.09,2023-04-03 16:11:38,credit_card
56d997ba-9449-4849-9aac-d60db46055fa,58,95,92.05,2023-08-29 17:07:25,paypal
ad432a37-62ed-4d4f-b4d6-13aba0b61e22,58,78,170.19,2023-05-20 17:51:13,bitcoin
bd6ca3be-59b5-40fc-a2fd-2e116eb1b9ec,59,9,189.85,2023-01-17 04:54:04,credit_card
d4a17819-f96a-4f1e-8443-595230ae90db,59,51,85.62,2023-01-27 17:07:09,credit_card
37d05179-5dc7-418c-97d6-8546d2e5941f,59,38,183.59,2023-04-10 23:28:33,bitcoin
b5ea102e-a663-4ae7-afe8-e3e54e13f053,59,3,150.54,2023-02-03 20:30:13,paypal
d27c4c9f-3845-4176-a356-6cae3f75bf80,60,31,59.49,2023-07-11 04:19:48,bitcoin
a0d2e00b-75c3-4ae1-b24a-36a1829894e5,60,62,101.36,2023-06-22 09:19:07,credit_card
ae87163a-ad3b-4095-ab4e-4a2b3d7d4dc0,60,76,16.05,2023-08-09 08:11:28,credit_card
b18a4d79-d337-4364-8b16-c9ca99d5d73e,61,52,176.72,2023-02-22 11:37:10,paypal
46de5327-e54f-4ec5-a27f-6f7e6e948029,61,24,34.37,2023-06-28 20:25:50,credit_card
0539e8f6-db29-4df4-a05e-16d9dcd82d6e,61,7,138.96,2023-05-23 14:56:28,bitcoin
d392a169-d1b2-4493-97d4-d46ea7a402e7,62,30,38.31,2023-01-13 08:20:31,bitcoin
3219aee0-a520-4aa8-b5e7-931c01e5d8d4,62,87,20.89,2023-07-13 19:06:02,bitcoin
194ef166-9e8b-4ce5-8ffc-1804a33463f7,62,19,178.2,2023-03-08 02:54:21,bitcoin
15f3570b-1b60-4d05-95ac-f9095b963bd5,62,67,7.68,2023-04-15 23:18:12,credit_card
eaf53118-32c8-4a01-9cbe-3fa1520d9c2c,63,63,69.59,2023-07-31 20:24:13,credit_card
5839faf1-c51b-46ff-b948-6843e0f4ebcb,63,69,26.0,2023-08-22 00:27:57,credit_card
63ee639d-d1d4-45da-896b-b7fe297ac6fd,63,36,102.43,2023-06-10 19:36:24,paypal
4a676719-403d-4576-b1a7-a1ccaf56476b,63,88,165.51,2023-08-03 05:34:47,bitcoin
23a167ba-3631-44a3-a4e3-f5e09f95bd59,64,1,153.46,2023-08-24 00:01:46,credit_card
4b20bf4d-ac9e-4bcd-b7de-edb1fcb96a2d,64,4,94.98,2023-02-03 20:45:50,credit_card
e5a012f1-ca77-4159-b4fa-2dc49b647ab8,64,36,102.43,2023-01-06 15:53:46,credit_card
b7c2e401-e464-4ee2-b842-c1e97459a68d,64,71,38.92,2023-01-12 12:37:56,paypal
6509c089-3a5d-4375-b1da-1d95578b1582,65,34,21.55,2023-06-16 10:13:48,credit_card
7e8614e6-f670-4cdc-a498-9029acab0e41,65,66,144.03,2023-04-01 13:12:56,bitcoin
5a897856-7b6b-49d3-958a-b9d88019fffa,65,3,150.54,2023-03-23 14:46:10,bitcoin
63690a43-6f0d-4110-ab46-791a7ed1dcd4,65,4,94.98,2023-08-16 23:10:39,bitcoin
56ec4f1e-8dcd-41cc-871d-f8b139608eea,66,52,176.72,2023-06-19 02:15:45,paypal
abd4c7ac-8214-40bf-8083-6d34bc35e98c,66,24,34.37,2023-03-12 04:44:00,paypal
02146a84-43af-4b55-a692-038b7825ce94,66,12,108.69,2023-05-03 10:42:51,credit_card
d4f40d4d-1e8a-4f3d-bab5-93f69eb386ab,66,57,111.0,2023-05-25 09:32:15,paypal
d51493c4-fa51-413f-9004-d5283665152e,67,91,191.88,2023-02-15 07:00:03,paypal
81b448fb-58d4-4913-98f0-ed52b39305e1,67,26,6.71,2023-05-23 23:13:15,credit_card
a770a115-c530-400d-80d2-3a000e84ca96,67,94,111.65,2023-03-07 09:34:30,paypal
9735fbee-c5b1-439e-af04-4ebffe6452bf,68,52,176.72,2023-02-10 00:32:03,credit_card
