transaction_id,user_id,product_id,amount,transaction_date,payment_method
93542914-1acb-4f82-abec-411e39173636,21,70,86.68,2023-02-22 07:54:23,bitcoin
5ec7f797-af0a-425b-8865-79a6a0679f02,21,86,1.41,2023-07-26 15:20:25,paypal
8097c10e-2637-4293-b033-c999089e040e,21,36,102.43,2023-05-03 15:53:46,credit_card
87496384-6259-4ad6-ac01-6e88dff8fe2d,22,37,151.74,2023-05-13 23:01:44,paypal
59a6b21f-167b-423c-a990-85c7064f6a6a,22,30,38.31,2023-03-17 15:13:24,credit_card
5f9c8a3c-2837-4d21-9646-9604d50b7665,22,4,94.98,2023-06-15 05:59:36,credit_card
b60003ae-9555-4fad-8fbb-11ded372dae8,22,40,10.2,2023-07-30 13:15:36,paypal
0893766d-f4d0-40b1-8cda-70d09dbc0acf,23,46,192.89,2023-07-03 00:05:47,bitcoin
80691efb-bdef-4a7a-9057-3f6f72ae0c7b,23,50,192.34,2023-07-06 20:38:00,credit_card
3c7d0aa8-85c3-4bc2-be3e-8d99d7ebd675,23,72,114.99,2023-02-20 22:51:07,credit_card
f0e8821d-69f1-4ea2-a277-11e11f28d752,24,65,195.29,2023-08-07 04:57:32,bitcoin
c48e7541-8d4c-43b6-a35e-a9d4013c5dda,24,69,26.0,2023-05-17 15:57:55,bitcoin
13d78e00-e4c8-4474-874b-a1025d993cf1,24,3,150.54,2023-06-21 01:24:46,bitcoin
c211a66f-ff16-4942-aa6b-519c94839b1b,24,59,133.85,2023-02-28 02:06:24,bitcoin
972679d9-897d-4e14-96e1-d2bf245388e2,25,91,191.88,2023-05-29 19:00:50,bitcoin
5bca4966-86f3-4346-8b68-1727ed5546e8,25,77,51.36,2023-08-06 14:30:30,paypal
d9c99b40-486f-4e2a-8a1d-75ae653ee9a7,25,30,38.31,2023-08-03 13:36:34,credit_card
f9032d9d-6ec8-4cf7-a349-6873dc747da9,25,37,151.74,2023-02-20 09:08:34,paypal
9952a3b4-867c-4ed4-971b-d639a3efa47f,26,75,95.17,2023-08-14 21:02:35,credit_card
927d99b5-c5f0-4892-8e5c-44432cee7fe6,26,28,58.1,2023-02-17 06:52:57,paypal
27c90b81-69c7-4383-a351-bccb600c5727,26,9,189.85,2023-07-10 18:00:28,credit_card
0ef8e036-30e0-4a57-af6b-a7cced76bdfb,26,59,133.85,2023-07-02 00:21:44,credit_card
f82e2bc8-fff1-4e29-b8a1-ba4c6cd344ec,27,64,195.26,2023-05-17 23:13:10,paypal
d34c015b-798f-4dee-b44a-abedd98145a0,27,56,139.75,2023-07-18 05:16:11,credit_card
69a511b6-c8bf-4c32-8179-3910b8479598,27,19,178.2,2023-04-20 00:04:38,bitcoin
1a643e93-514c-4f2c-bf26-99e0f22d32be,28,63,69.59,2023-06-01 22:12:05,paypal
d6f9b30a-f4f5-4835-83ae-d6f51d1b2849,28,7,138.96,2023-01-22 13:43:26,paypal
3787cf22-e445-4271-ad13-ff81b09bf179,28,92,108.96,2023-03-09 11:51:45,paypal
ffec2ded-c9bf-462b-b100-4547336d4ed4,28,23,60.09,2023-08-14 07:33:52,paypal
e7268132-984e-44d5-8ea6-e1451a0ef346,29,71,38.92,2023-08-30 06:24:28,bitcoin
215be81a-46e6-4397-9575-d49fd135671c,29,17,54.92,2023-03-27 17:51:25,bitcoin
bf144bbf-92d3-4e02-a674-ff36373ee615,29,32,184.23,2023-08-25 22:33:38,credit_card
e7307af9-fae1-45ed-afa3-1041c7225cc7,29,36,102.43,2023-07-07 07:14:07,paypal
4dbc1724-80cf-462c-89f7-3f16c2ddf1c6,30,4,94.98,2023-05-01 14:29:56,credit_card
39927d48-50fb-4137-bed9-191a8b0e5d14,30,59,133.85,2023-02-06 09:54:45,bitcoin
4f25b07a-366e-4d6a-861a-347c4f662a16,30,13,159.38,2023-01-25 22:51:30,bitcoin
2d9d14d0-1c1a-4ba4-a3cc-465dbdfff38d,30,73,184.99,2023-01-05 21:12:28,paypal
07b3f932-4a6a-4004-8276-49878dbc4732,31,58,198.63,2023-08-06 00:38:39,bitcoin
3c53cbd7-a406-4d5b-831d-4415a5efee9f,31,84,148.12,2023-05-26 18:52:01,paypal
94e0a1e5-bcc9-442a-97a6-8ef31a8ec797,31,7,138.96,2023-01-28 05:12:44,credit_card
1493e901-3b33-4120-a539-ddfea9e31543,31,89,101.82,2023-04-17 10:03:39,credit_card
5735fc69-6254-415c-a830-788181a8c8f7,32,12,108.69,2023-06-23 01:16:14,paypal
3aff8e62-69c8-4231-a7bf-0063c6a661d0,32,31,59.49,2023-01-16 15:01:20,bitcoin
9a3d2cc2-bf2b-4312-abff-7c5b7c1774db,32,48,51.13,2023-07-17 11:30:03,bitcoin
b9ed9875-e6f2-4bf1-9931-665c61da89b4,32,31,59.49,2023-08-11 07:42:31,bitcoin
e1d2d501-258a-48f4-9bc4-c371fcad8a61,33,79,54.4,2023-07-18 05:14:18,paypal
40891d24-6d87-447f-b42f-de8dc1b6d4ce,33,64,195.26,2023-03-05 02:57:32,credit_card
a55e720e-df36-4ffc-8dc2-aecf0451a8bd,33,82,51.34,2023-06-17 15:52:03,bitcoin
1bcf1999-716d-4580-be9f-9e9f104c3cf6,33,19,178.2,2023-06-26 16:52:32,paypal
cdf1555a-380a-499a-81c4-72634203ea76,34,40,10.2,2023-05-15 17:25:14,credit_card
7da5be2b-6696-4cb3-a522-c2e5146c924f,34,67,7.68,2023-06-05 01:46:17,bitcoin
f7953bfe-fad0-4bea-bbd1-7fe6cc02926c,34,43,96.54,2023-07-08 15:28:52,credit_card
437e2da1-3970-4537-a4cc-884e2b289fb2,34,69,26.0,2023-06-12 08:07:02,credit_card
e529c0e0-0db4-4503-8db8-c90d89c554b0,35,92,108.96,2023-07-11 06:46:52,credit_card
3bd15176-6494-4109-95ba-95e3986faa88,35,81,127.63,2023-07-11 17:48:31,bitcoin
d6bd71f7-9f0c-40ca-907c-cafff1210711,35,78,170.19,2023-07-11 21:56:21,bitcoin
80558baa-1b1c-42f9-9071-96722f042037,35,46,192.89,2023-05-30 16:17:04,credit_card
e402d913-4bd2-41b7-a4cc-e3e6c7a0d276,36,61,184.47,2023-04-28 17:11:55,bitcoin
99d42d2d-b52a-4602-88d4-dd06ebe12b8c,36,59,133.85,2023-06-02 18:26:33,paypal
d3be3d1a-b936-4ac0-8d08-e32e55c53529,36,30,38.31,2023-05-07 11:36:31,credit_card
b6382948-788c-48b9-bb6e-505e650f58b0,36,62,101.36,2023-03-20 17:02:29,bitcoin
907b3618-4be8-40e3-9ec3-6860e2f95e85,37,83,47.52,2023-07-19 11:12:18,credit_card
e38535a7-cf20-4ef3-bc57-673bffd65063,37,57,111.0,2023-05-31 11:25:57,credit_card
e9e44b3f-e65c-4931-a852-d562fa0cdf0b,37,78,170.19,2023-01-11 17:25:23,paypal
b7ba7b60-cde7-4054-8827-b2b0f462252c,37,65,195.29,2023-07-04 11:27:59,credit_card
77d7bc88-5fe8-499d-953a-bc614e7afd52,38,27,169.69,2023-05-28 06:08:42,bitcoin
cfc5faf5-7245-4138-a590-c19ece745906,38,63,69.59,2023-05-17 11:09:14,bitcoin
9977e180-179a-4bb0-843c-b7c2f375c830,38,50,192.34,2023-06-04 13:17:56,credit_card
1f903e99-0f3d-4855-ae60-a43a22f5e658,38,54,22.77,2023-01-31 14:33:51,credit_card
d844348b-2e39-4dda-866a-df147ea0733f,39,69,26.0,2023-04-07 01:57:28,bitcoin
5b92cb10-db3a-4611-9a8e-abde1440b8e0,39,39,36.51,2023-01-01 17:51:02,credit_card
ba5e8dc3-0168-48c4-87eb-ee15d530928c,39,21,64.26,2023-06-14 00:52:28,bitcoin
35845492-9b26-418b-a20e-4c8338adb724,39,29,45.89,2023-02-27 20:43:31,paypal
af9007e6-a6bd-4863-abd7-d7ae665c9b61,40,38,183.59,2023-04-03 17:35:51,credit_card
588b14be-bf89-4ca4-86cd-53d522a9872b,40,10,25.77,2023-08-15 03:50:34,paypal
f5762fdf-f475-457d-918a-25d0b5ec0671,40,90,142.18,2023-01-14 15:54:10,paypal
04ecd8b7-d6be-4bfe-a4a1-e18786846e28,40,66,144.03,2023-05-04 14:18:44,credit_card
2b57b24a-e9c0-4063-ae25-5fff8bef5c10,41,78,170.19,2023-08-06 16:47:57,credit_card
9a98db6c-6f34-49bd-8b9b-c84737ddcbc0,41,85,34.38,2023-06-17 02:21:37,bitcoin
8e4d34fb-b9e9-4c3a-bcea-86d81457a7b7,41,59,133.85,2023-07-18 09:35:33,bitcoin
19db8618-7822-453e-96bb-8df8d7ee4949,41,32,184.23,2023-07-24 03:06:57,bitcoin
940c84a8-f8e1-43ff-ad8a-2a23a145a003,42,63,69.59,2023-01-08 21:23:15,credit_card
84a88145-f41f-4916-a810-05e3c9717816,42,93,20.92,2023-01-24 21:33:43,credit_card
1de26f70-2dc7-420e-bf0e-22eb984454e3,42,32,184.23,2023-06-13 01:42:30,paypal
ede4be52-3c13-4ca9-929a-4cce442d43fd,43,12,108.69,2023-06-24 11:39:49,paypal
f498a7a5-fe55-44bd-aa6c-4521b3578abe,43,36,102.43,2023-02-06 09:23:06,paypal
47dd23ff-28e3-4461-849d-4761fd5885bc,43,23,60.09,2023-04-16 01:05:23,credit_card
bc6b3aaa-4d1c-4bf2-89c2-d31e5916d676,43,79,54.4,2023-01-23 02:36:33,paypal
71bb9901-79d3-4e38-b3a8-c19faa658118,44,52,176.72,2023-03-14 00:56:00,credit_card
936b141f-f735-4f35-a1e7-77e839b9ac3c,44,2,88.67,2023-06-18 16:49:55,credit_card
ae12651c-f554-4c4c-9e58-b0f398b04fd7,44,29,45.89,2023-06-26 09:43:44,credit_card
bce2220f-4257-4308-a03e-950055894367,44,88,165.51,2023-05-18 05:42:11,bitcoin
fb825fe9-c5f6-4ead-826f-67aab09d60e2,45,65,195.29,2023-01-02 12:57:26,credit_card
a942e636-4254-4837-ba5e-6a70351bbfd1,45,79,54.4,2023-07-27 22:41:55,paypal
fecd1a79-827e-40b4-ba7a-7b99217796ea,45,39,36.51,2023-03-31 21:14:25,bitcoin
31989401-029b-4ca9-90f6-6f920b2b7e4b,46,55,56.1,2023-06-28 16:11:48,paypal
6ad103c7-0985-4d73-ab8f-14cd84d1f893,46,64,195.26,2023-04-23 20:01:29,credit_card
4faa1b8e-3cb8-4c73-8763-4764ef17c3e7,46,62,101.36,2023-02-06 13:19:32,credit_card
39db3b66-bec2-4b95-868a-ca82b181cb9b,47,67,7.68,2023-04-20 23:41:14,paypal
38118947-8ae0-47ff-80ef-647c380787b8,47,93,20.92,2023-02-28 14:41:34,credit_card
300d4854-dd45-4ee7-b4a2-dc0319706d85,47,3,150.54,2023-01-30 18:00:58,paypal
a6e47bfe-1920-4ce8-a116-4132815b2ab0,47,60,48.14,2023-07-30 02:13:01,credit_card
b8b8d021-5b25-48e0-9782-454c18edac3b,48,31,59.49,2023-04-15 10:23:22,bitcoin
69ede30d-4c43-4718-883f-1c921f0f3843,48,16,38.04,2023-07-24 04:24:32,bitcoin
03b68fe8-1f17-419d-b295-e715e1d2124d,48,18,51.37,2023-04-23 18:58:52,bitcoin
f5095b39-5c39-49b5-b729-2651ddf51c37,48,68,140.49,2023-04-12 00:20:37,bitcoin
82755f46-b4f7-484e-b0a0-f4fd1619b952,49,27,169.69,2023-04-26 12:23:21,paypal
a2b4451e-7f45-438b-ba80-8f9a9a9f3e7b,49,14,58.35,2023-06-30 23:09:22,credit_card
995cd822-d795-4591-9b88-f74c80069dd6,49,93,20.92,2023-04-16 09:50:43,credit_card
4abaf632-4a18-4755-b4ec-68c6f6b624ff,49,39,36.51,2023-08-22 11:26:42,credit_card
dcd39a26-7f27-4272-a67e-32cc3e78ec1e,50,24,34.37,2023-05-25 22:54:01,credit_card
887aa78d-b33d-45c9-8924-e68c678d9487,50,3,150.54,2023-05-31 09:43:45,bitcoin
7d8bc9dd-dc43-4c66-b2ec-02c33bedd2c2,50,37,151.74,2023-06-13 07:35:44,bitcoin
dfb9a58d-ae5b-4ba1-9495-531b92e41d25,50,24,34.37,2023-06-28 04:56:30,paypal
f8dfe220-97b3-4bbe-947b-ad3fcd452496,51,48,51.13,2023-07-17 10:47:39,credit_card
d825d837-81a6-42c5-86c2-fe26087e6143,51,58,198.63,2023-01-05 22:23:44,bitcoin
2ef03687-be39-4ad8-bae7-46c0d1a52575,51,64,195.26,2023-03-09 16:02:42,credit_card
49474718-d5a6-4069-8f10-dc6ce947de90,51,16,38.04,2023-05-19 21:03:41,paypal
4f5e28d2-e2a7-4284-acd7-77371a3d8af3,52,6,28.09,2023-06-05 08:08:20,paypal
4389d7c1-a1a5-453a-9859-7b9c6154e299,52,81,127.63,2023-01-13 09:06:28,paypal
d40cdae9-a642-4928-8f35-3f7d2ca63b98,52,36,102.43,2023-07-20 03:20:43,credit_card
39ee617c-6556-42b3-9085-ef33018f3557,52,70,86.68,2023-07-27 04:07:01,paypal
b6c9c855-15a8-4f0d-b7ed-0334ac83e4b6,53,19,178.2,2023-03-02 22:02:08,bitcoin
b57eecfb-a183-4fd1-abd6-13a3d0768480,53,13,159.38,2023-01-17 14:35:14,bitcoin
1f94f1b4-a3f5-4151-a053-a3c0a6d21339,53,68,140.49,2023-09-02 10:59:58,paypal
b279a1ca-7f0e-4eb2-b0df-4c2b2c6b71eb,53,68,140.49,2023-04-06 06:57:20,credit_card
879074aa-e376-49bc-936e-1d0baed7cde1,54,45,76.25,2023-03-23 03:28:36,paypal
e215f1bb-dd4d-468e-a222-86cb29b24946,54,73,184.99,2023-03-09 10:11:27,credit_card
24b7f18f-baf5-455a-8411-3c06b1560374,54,87,20.89,2023-02-10 06:58:17,credit_card
de712fa9-ce2d-4eaa-8784-c9fd16ae5681,54,3,150.54,2023-07-12 19:32:47,bitcoin
6869f250-8310-4bf7-9ed8-dfa606df3f3a,55,85,34.38,2023-05-08 02:05:07,bitcoin
34de7250-d305-4844-b7cf-dd50fe1cbabd,55,53,13.44,2023-03-26 14:24:33,bitcoin
bf5969a0-0a68-474b-87a7-c0b6f2beece2,55,43,96.54,2023-06-23 02:48:14,paypal
585e4a55-9fe9-424b-9a21-42eef7980fc5,55,41,172.48,2023-04-17 21:46:58,credit_card
5d663f80-61e5-4953-b8a6-4481271be4d7,56,42,71.68,2023-02-26 13:18:19,credit_card
2ed42106-c03c-4208-8710-378cf2ea7e6f,56,66,144.03,2023-08-10 13:04:32,credit_card
485ec97c-e028-44f1-a152-41205aa95862,56,13,159.38,2023-05-05 04:29:09,bitcoin
adcbacfd-de43-407f-bd64-23cd13b8b104,57,5,167.94,2023-03-31 12:45:15,bitcoin
d64c4df6-b0b3-4120-816c-61a5ccf9aba3,57,28,58.1,2023-05-05 17:39:46,paypal
da5e03c5-de1b-47df-ba69-9b60795c994c,57,15,27.85,2023-04-13 03:00:00,credit_card
80b8baf2-9fdc-4aa0-90ed-1a761cefa313,57,3,150.54,2023-07-08 18:23:17,credit_card
0a50c329-dbbd-4edf-a0b2-657b51c23c13,58,67,7.68,2023-06-10 00:47:07,paypal
3f06b812-6a33-4c78-865c-374a6a4f7668,58,11,53.8,2023-02-06 07:03:55,bitcoin
a2f12ccc-7e33-43ea-9678-a4b94d539281,58,36,102.43,2023-01-25 08:53:13,bitcoin
0659f10f-a5a6-46d9-ba86-728ebfd89792,59,31,59.49,2023-04-22 00:26:53,bitcoin
ee047936-b0ba-403b-a020-87d0ee83761e,59,38,183.59,2023-05-20 22:31:53,paypal
70f9f67e-d4fd-4c9e-b1d2-10e71b1a72e7,59,95,92.05,2023-05-05 21:04:26,paypal
85d0da9b-611e-4cd6-abc1-8562df36258c,59,10,25.77,2023-07-08 03:10:26,paypal
baf09ad3-6b15-49d2-bba1-3d9e471fa00f,60,42,71.68,2023-08-26 15:58:16,bitcoin
3a6b9c72-688a-482f-9d9e-33c70ddaccbb,60,87,20.89,2023-06-04 07:53:49,paypal
525db537-40c4-47d6-800f-094d76659f44,60,31,59.49,2023-06-06 12:46:54,bitcoin
3f4f7033-2cb2-43bd-b795-c3d3556c5fbc,60,24,34.37,2023-08-23 16:45:37,credit_card
651dad00-acf6-4f3a-9330-0cac88d5e3b6,61,22,16.67,2023-06-12 12:31:12,paypal
0ae0afdd-0de8-4950-81c1-92a950aa40d8,61,19,178.2,2023-05-09 00:26:17,paypal
33d5b4ae-b605-4aea-b4d4-2c44fe410192,61,12,108.69,2023-05-23 20:22:28,bitcoin
a36f726a-6ae3-45c7-9430-ad20a4f4eb64,61,76,16.05,2023-08-03 18:36:45,paypal
459a11f9-ce2a-4bd8-8c83-11b9202fd89e,62,66,144.03,2023-02-02 08:05:55,paypal
aa2fff21-2971-4a76-a050-cf016cc54505,62,82,51.34,2023-01-24 18:14:47,bitcoin
309cf93a-5562-4c89-be99-6e24db9a700d,62,72,114.99,2023-08-27 16:12:29,paypal
a01d2616-74de-43a0-a66a-1fb937c900d3,62,50,192.34,2023-02-12 19:59:18,credit_card
8d5c8407-5e3f-4362-aa30-24650c4cbfa0,63,7,138.96,2023-06-15 23:43:23,paypal
8cee5a31-6dcb-4b28-a40a-6c9959b79f7a,63,42,71.68,2023-01-25 15:08:28,bitcoin
3f12bc96-e16f-4931-b50c-03ad6ff01104,63,30,38.31,2023-02-13 09:16:48,bitcoin
ccb2d790-3f16-4e08-9c6d-357f94b06606,63,28,58.1,2023-01-12 19:41:33,paypal
f8f80744-2121-45a0-82a2-aa150b332fac,64,61,184.47,2023-08-02 19:58:46,bitcoin
f2c26eb3-7e56-4674-a416-81fe338de6ed,64,84,148.12,2023-03-07 06:02:04,paypal
cfb3ab44-9994-44b3-817b-36300bd7f015,64,80,104.06,2023-01-28 07:37:45,credit_card
214afd50-3ffb-4186-81c3-d710799a8620,64,4,94.98,2023-02-10 11:53:30,credit_card
04943c8f-72ce-48f6-a792-8f4bdfeaf071,65,74,59.94,2023-02-04 19:58:56,paypal
559b0eea-fb43-4d66-80d6-901f9894b8ce,65,10,25.77,2023-05-16 22:59:25,paypal
1c171c9f-fe5d-46fe-8707-743b074a8d79,65,75,95.17,2023-03-28 14:59:22,bitcoin
0ffd0562-1c2b-4a0c-bbfa-3e73c0ec0bc5,65,35,74.03,2023-03-02 14:08:20,bitcoin
a53377d8-bcba-4b62-8abd-0fbd77828cf9,66,56,139.75,2023-06-10 00:22:32,paypal
1eb221eb-e324-4306-9595-1e99dc680333,66,95,92.05,2023-01-25 19:38:51,paypal
869b8cd0-c27e-4ed6-8102-e15fd1d5ae6c,66,1,153.46,2023-03-11 11:22:48,credit_card
f923ff97-c8a7-45db-85f4-d5beec89688f,66,86,1.41,2023-03-31 18:40:13,bitcoin
e7604415-5f2b-4fd1-9884-08486dc5af3f,67,27,169.69,2023-07-15 16:34:27,credit_card
f42495d0-f33d-49e5-bc3a-ffc4592faab2,67,64,195.26,2023-01-09 02:33:15,credit_card
21c05c22-adcc-4315-ae3e-005bdb401dfa,67,87,20.89,2023-07-01 18:52:11,credit_card
f37b595e-7b06-40a3-9fcc-d5c36b7a6294,67,51,85.62,2023-05-13 23:25:49,bitcoin
04b95bbb-2f5d-444b-be45-548ffab79a48,68,43,96.54,2023-01-13 02:10:50,bitcoin
ac177b76-04cc-4b71-9db5-840f0de49c3d,68,61,184.47,2023-03-07 23:08:04,credit_card
e5f058b1-fd64-417a-8b30-52f262cc0774,68,10,25.77,2023-01-27 10:01:52,credit_card
