transaction_id,user_id,product_id,amount,transaction_date,payment_method
7a836492-2290-4576-8dbf-591d50ab0100,17,11,53.8,2023-06-28 12:56:51,bitcoin
267071c9-3b57-40f7-96d4-c5546faeb0ba,17,94,111.65,2023-03-28 02:38:16,credit_card
62e0737a-9be1-4f1a-a858-0b4abf8d680a,17,80,104.06,2023-06-22 02:36:52,credit_card
297e8a7e-7ed0-4bda-84e1-9f24a933daf0,17,29,45.89,2023-06-26 00:55:32,paypal
c00509c1-6bec-4265-a52c-92760d8977f8,18,46,192.89,2023-03-14 09:31:37,credit_card
73df9c35-fff9-42ea-b38d-bd520a7c9876,18,70,86.68,2023-03-21 09:50:06,credit_card
bc1c37ac-2a5c-4e2f-a0fe-61d50e7930b9,18,55,56.1,2023-03-06 09:36:50,paypal
a94b6a35-6bad-4ed2-91eb-2c994e6ed6af,18,92,108.96,2023-08-22 18:36:39,credit_card
60c67827-bb56-4137-8092-3e59de142425,19,72,114.99,2023-03-28 14:59:59,bitcoin
22fa3681-1988-4c29-8c66-562c81e2aa8d,19,48,51.13,2023-05-16 06:04:04,bitcoin
1df8058a-b46e-44ec-9537-d895fcdbe1b2,19,7,138.96,2023-01-31 07:47:19,credit_card
75c9703b-0f52-4cd6-b78c-bb7f258ce83c,19,1,153.46,2023-03-10 19:35:06,credit_card
a030badc-3524-44ee-992a-c44bf9ac394f,20,42,71.68,2023-04-01 13:09:10,credit_card
2a1b952b-8841-4d2c-8faa-b949cee6fd8b,20,53,13.44,2023-06-21 10:42:28,bitcoin
01f5a421-1c47-4d67-a046-48fae20fc708,20,68,140.49,2023-04-10 18:31:41,paypal
c67336f1-5c39-4ac2-8753-aaac67bf2a1a,20,62,101.36,2023-08-19 15:32:03,credit_card
09f5848e-df05-42d9-902e-ada82a5b4d4c,21,65,195.29,2023-04-09 03:14:05,bitcoin
17fa55b5-89e7-4343-9f5b-1ba3c31caffe,21,20,144.36,2023-03-26 06:35:08,paypal
6cc11e8b-4a91-4532-8dd2-1a9f5223c415,21,25,191.07,2023-01-21 15:35:21,paypal
3b2393eb-0ed9-41b2-9dc0-ad51a56e1e54,21,12,108.69,2023-08-24 20:46:34,bitcoin
5f326c32-8c14-41f6-8efe-53eee859a294,22,78,170.19,2023-02-10 20:37:26,paypal
3772801d-9cb2-423f-beee-f0a014fb9ec2,22,38,183.59,2023-05-23 00:29:57,paypal
5c8f426f-13c0-405c-85a7-9119418a1b93,22,75,95.17,2023-02-25 12:30:49,credit_card
fc485a2f-ed51-4ca2-b750-6226912ad17a,22,33,70.02,2023-04-06 11:17:36,bitcoin
9b78bc39-8e55-4a65-b0fb-0564fccf87c3,23,29,45.89,2023-03-15 12:57:10,paypal
4da5ec45-46de-4da4-b383-84367dad946b,23,56,139.75,2023-01-18 06:42:42,paypal
50fb1b58-3707-4c54-8fbe-f3ceedfd6259,23,76,16.05,2023-04-23 11:32:53,bitcoin
f89b3c3a-b24f-4604-aa90-dae6ef96ea65,23,53,13.44,2023-08-20 09:35:44,bitcoin
8cc67a70-0e4c-44c6-8964-ba9a3276748d,24,46,192.89,2023-02-04 18:45:21,credit_card
8d620de6-0776-46d1-b080-09088b20c8f8,24,60,48.14,2023-05-01 19:58:27,paypal
8df951ed-89c8-40f5-81f9-7823e2b6e7f0,24,51,85.62,2023-07-24 00:29:01,bitcoin
d9186f9c-3fea-4391-b3c0-5c65c54c665e,24,34,21.55,2023-03-06 00:27:42,paypal
2961afcc-19d1-4c61-8419-a2e931662b13,25,20,144.36,2023-08-01 20:28:32,bitcoin
fa344641-e434-4019-92c0-9c160ea411ac,25,57,111.0,2023-05-21 20:11:36,paypal
ace17515-49da-4bd1-96d8-e320bb081a24,25,36,102.43,2023-03-11 00:26:23,paypal
ed5a3c57-4b63-4f57-b0aa-1df0be20d816,25,16,38.04,2023-05-04 21:23:19,paypal
f5b4fa45-ee8b-4050-9fe6-672006e55e6e,26,2,88.67,2023-02-03 07:08:53,paypal
a7161e3b-1019-4a26-9ee4-82281471b7b2,26,40,10.2,2023-08-15 09:32:34,bitcoin
189b5247-11c6-40e3-96d6-a14a24e32aaa,26,42,71.68,2023-07-21 16:43:17,credit_card
5b284aaa-8fa9-4e78-ba93-547784ad74cf,26,21,64.26,2023-06-04 09:47:55,paypal
85493bd9-4c34-40d3-a2ad-045262366faf,27,83,47.52,2023-08-23 19:18:47,credit_card
f47d1f9d-74ff-4463-96e2-889ce7be6367,27,3,150.54,2023-08-17 12:28:11,bitcoin
b14b1822-7469-475c-9dca-a41603f7e09a,27,53,13.44,2023-07-23 15:50:42,credit_card
f67a0d56-43f3-48f2-9fdf-20de283e266a,27,60,48.14,2023-05-26 17:29:01,bitcoin
a4d3774a-776f-48d8-ad46-1fe1e9633116,28,78,170.19,2023-06-18 16:11:51,bitcoin
b2577fad-700c-4baa-8690-b24b704be4e1,28,54,22.77,2023-04-24 11:01:07,bitcoin
56139676-b595-4445-a2ad-13623b4cf9f8,28,95,92.05,2023-01-12 19:52:01,bitcoin
8d7543ff-021a-4f5f-a44b-8b9ca8848fa5,28,94,111.65,2023-02-10 23:09:34,paypal
b00f3e66-7b3a-4aef-abda-777e3b2e7db0,29,47,18.76,2023-06-04 08:15:25,bitcoin
b6a846c9-03bf-4414-92dc-ca6946dcf5c3,29,36,102.43,2023-05-28 13:19:59,bitcoin
3a0c0bb4-853e-483d-bc8f-9d05f3bd7e46,29,91,191.88,2023-04-11 08:46:34,credit_card
52fb4a75-9f08-496e-a686-3ffa1ca55236,29,16,38.04,2023-07-16 06:24:08,paypal
7c11a75d-df95-43c4-bdf0-ef40510541a8,30,74,59.94,2023-01-05 21:07:46,bitcoin
e70ceccd-6129-4101-9032-79e1877ef64c,30,84,148.12,2023-08-03 02:49:18,paypal
09f52623-8976-467d-a50f-db324f05c820,30,60,48.14,2023-04-24 18:55:35,bitcoin
209f3c49-b4cd-4cdd-805c-0fd719e9f9cf,30,78,170.19,2023-06-29 03:53:31,paypal
48817720-030f-4573-85bb-40acd0e6f879,31,65,195.29,2023-02-08 20:05:45,paypal
66941e74-fb2d-44ad-b22d-31d46d3d33a3,31,20,144.36,2023-07-22 08:00:22,credit_card
bdf5c185-79a5-476d-b2f0-94379e1c7d54,31,91,191.88,2023-03-15 10:05:30,bitcoin
b528652d-7b39-46ca-a7dc-b71920fc16da,32,42,71.68,2023-08-28 02:27:35,credit_card
570bb8c4-0702-4874-a735-3d1fc82e82c4,32,21,64.26,2023-06-09 20:07:14,paypal
7ce17443-9cfa-4fe3-bb15-874dbda2c4f7,32,67,7.68,2023-07-08 22:51:34,bitcoin
d676ef74-2b96-45b5-b660-c1b3d37d5891,32,94,111.65,2023-07-17 23:55:29,paypal
2e2da3b8-bc56-42d6-a508-8289365106f9,33,26,6.71,2023-06-29 14:28:20,paypal
12837af1-b12c-404e-9089-d04669aa9935,33,78,170.19,2023-08-30 11:30:50,credit_card
8d09f887-94fd-41c5-be6a-22b5dded0782,33,94,111.65,2023-07-08 13:43:27,credit_card
8d07dbdd-0604-479b-873d-c2554b9c2b0e,33,57,111.0,2023-02-22 22:20:24,paypal
35bc8fbc-be99-491d-831c-c3b6c785d9d6,34,14,58.35,2023-02-09 02:37:28,bitcoin
be0d69b8-bf01-4716-801e-d9f63cb538b4,34,56,139.75,2023-04-28 04:00:59,bitcoin
0ff1c777-b528-48ba-82aa-61abb3838d93,34,6,28.09,2023-01-11 05:53:56,credit_card
f5b7f159-f0b2-414e-996a-0ca16ae383c8,34,61,184.47,2023-07-11 01:08:47,bitcoin
daa4a107-1aec-4924-bfc2-6dbc0c542ee9,35,13,159.38,2023-04-04 21:11:59,bitcoin
721969b8-7568-4329-8346-0a2566de7988,35,40,10.2,2023-06-12 02:03:13,paypal
e38951ec-051a-44bc-acea-a9a4fbda8b3d,35,71,38.92,2023-07-28 21:36:07,paypal
7dba94ed-b07b-4d9b-b801-e553c3fa231a,35,39,36.51,2023-08-09 05:04:05,bitcoin
d61fcca7-4511-445d-a41b-76e6c3c6bd90,36,92,108.96,2023-08-23 11:23:07,bitcoin
ae290285-8a48-4bbf-9c87-63bd0b2bd52a,36,86,1.41,2023-06-11 08:15:00,bitcoin
c0e91c1f-fbab-40ab-9df3-5b5f5484e4db,36,85,34.38,2023-07-16 16:18:56,bitcoin
85bff740-c163-4b16-b40f-b86772359c47,36,56,139.75,2023-07-23 18:49:24,bitcoin
0d51fb97-d3b8-4d32-b952-73b418c6eca1,37,66,144.03,2023-04-07 02:16:11,bitcoin
f379d622-4b32-4963-b417-e8c731b771a5,37,70,86.68,2023-07-31 17:24:47,credit_card
facdc521-3301-4fa2-8724-0a7d731c7d0f,37,50,192.34,2023-05-13 12:29:53,paypal
89b51f5d-2c54-4682-bba1-60b2cdae1d12,37,97,44.1,2023-04-02 18:18:00,bitcoin
95b8f57a-b5ae-45c9-bef3-ac79df82ca7e,38,44,128.47,2023-02-15 02:26:22,paypal
860ce359-29a8-4d12-b07b-d62e5baa3d69,38,73,184.99,2023-06-21 14:19:25,credit_card
cbe07fcd-27eb-4dd8-afe0-03abfd17f9b9,38,45,76.25,2023-08-14 01:54:05,bitcoin
6a43c4c7-5f73-4041-8e7f-b2e8d2dce43b,38,70,86.68,2023-08-13 17:46:55,credit_card
079225a5-0ceb-4ef1-af71-fb364e602b5a,39,71,38.92,2023-05-06 12:54:08,credit_card
76fa2c87-f212-48d1-8fab-18d3b071f906,39,4,94.98,2023-06-24 10:46:37,paypal
95e5ab9c-cf0b-492b-8b5f-3177d9bb1a74,39,95,92.05,2023-08-09 01:13:06,paypal
a278f953-c650-4ea9-871c-9e2dcc87eba8,40,18,51.37,2023-02-16 04:24:50,credit_card
409bf720-14a3-4d58-b2d5-ee398a54c6a7,40,70,86.68,2023-01-20 23:16:07,bitcoin
4dc1c435-c4a6-4886-9e99-a6a46207b734,40,16,38.04,2023-01-22 07:24:01,credit_card
2c476763-a585-478e-8ec2-878d7d230246,40,13,159.38,2023-02-16 10:58:55,paypal
a54ab5fd-ee66-4c22-9195-661d15d06383,41,52,176.72,2023-05-19 13:17:42,credit_card
256b6c6b-9581-447e-87bc-1998074de320,41,44,128.47,2023-03-14 04:55:14,paypal
b2c7bcfb-9d73-4c08-8d34-a1749fc9238a,41,7,138.96,2023-02-09 22:20:31,bitcoin
84db71a9-1964-47b6-ba1c-ada34c372b8f,41,13,159.38,2023-06-27 20:59:50,bitcoin
b7f31294-b29d-40ca-bf8f-70f2ea7f0870,42,2,88.67,2023-06-19 21:48:32,bitcoin
6f132dd4-be5b-4ca2-93c2-d4a2070d6b4b,42,51,85.62,2023-07-27 18:13:17,credit_card
98a5ff50-b81d-420a-855c-887b8067a91e,42,31,59.49,2023-06-02 04:30:57,credit_card
25524c40-ec13-441d-bb8d-03f44e5d952e,42,7,138.96,2023-04-15 19:38:24,bitcoin
ade89b8a-c234-4e81-9b23-2889a7c9a8dd,43,66,144.03,2023-04-30 15:14:08,bitcoin
88a411fc-51b0-473f-980b-b8a144737838,43,94,111.65,2023-06-21 18:41:28,paypal
18de5523-0bd1-4383-98ee-af8da41c169c,43,22,16.67,2023-06-22 21:05:58,credit_card
8207ea5b-dab7-49d8-9108-09c33e7e9556,43,83,47.52,2023-06-28 01:41:07,bitcoin
e339721c-87f6-4748-8390-aee88cf39c07,44,38,183.59,2023-07-31 17:10:15,credit_card
b1b9fbd8-5cf7-4bb6-86b6-12ed4e0d3711,44,61,184.47,2023-08-01 10:53:51,bitcoin
8a47b84f-b69e-480a-bc32-05ed72a9b40c,44,31,59.49,2023-03-19 19:40:58,credit_card
55e93e80-12bc-4d06-b348-5d63696dd42a,44,51,85.62,2023-04-27 07:13:35,paypal
448798ac-2824-43f3-9485-397d45c2a533,45,69,26.0,2023-07-02 10:23:55,bitcoin
7a438e6a-c00e-4669-9797-6e8c92cc76c2,45,75,95.17,2023-03-05 01:43:05,bitcoin
4b7ede58-9942-4e29-a88a-9c0b01661223,45,85,34.38,2023-02-15 15:04:07,credit_card
232345b0-ab1e-4d71-8df0-a84c6691d067,45,26,6.71,2023-04-12 14:20:58,paypal
b5948452-2954-4d4d-8487-85680687592e,46,92,108.96,2023-07-19 15:04:38,credit_card
9a5a182d-0937-43c2-9d10-df67d0647958,46,6,28.09,2023-01-09 14:33:27,paypal
8b38d2be-2f2e-4f36-bf64-0244af7f2acd,46,55,56.1,2023-08-14 07:57:01,paypal
d47a7e6d-9d93-4ef6-ba83-98314e07000a,46,54,22.77,2023-07-29 20:26:45,paypal
aab2dbf7-18b8-42ff-9f31-f00920aa7919,47,93,20.92,2023-05-17 04:30:12,paypal
c44480ad-702f-467b-978f-d890b271a960,47,21,64.26,2023-07-14 15:43:18,paypal
0a01c726-04f9-4268-9722-fd4996824db4,47,38,183.59,2023-05-09 05:51:19,credit_card
88b7b1b2-60e3-4e02-8734-5ce0c42ccba9,47,33,70.02,2023-01-25 21:52:38,bitcoin
7d412630-29f4-410a-a1a4-927c21703b5b,48,38,183.59,2023-08-31 15:14:16,credit_card
1422b92a-fa3d-4b95-9f26-12cad28677f5,48,43,96.54,2023-02-16 19:58:14,bitcoin
ce9ac79d-bff7-4a9d-a82b-726217d17f64,48,79,54.4,2023-03-16 11:45:26,bitcoin
afa699b2-1e4b-4f1e-9af7-6ed31a4ceb9e,48,68,140.49,2023-07-22 23:22:12,credit_card
e48d08a8-fc83-45b0-8663-0fc39b81b13a,49,77,51.36,2023-04-30 10:23:37,paypal
ef5da615-9801-4f26-8c22-c9af112b0341,49,11,53.8,2023-07-04 03:06:30,bitcoin
321bab8d-bfa6-4209-8ae8-936eac5d9971,49,41,172.48,2023-06-25 11:05:06,paypal
7cfb872e-21de-4f3d-9aea-afd447f1f684,49,18,51.37,2023-04-03 09:12:05,paypal
0ef1b6bb-2cb2-4b4a-b80a-3ce07a0cfdd8,50,64,195.26,2023-01-10 05:42:04,paypal
4dfd0a77-3dfb-4e9c-9b39-b5e020a08fac,50,57,111.0,2023-08-18 19:54:34,credit_card
bb9f3785-5b55-4080-b589-276cf1bb0597,50,2,88.67,2023-01-17 21:35:41,credit_card
6d0da375-248d-486d-9ba8-86e6e2dca753,50,94,111.65,2023-05-08 17:10:52,credit_card
aeb194e9-93ee-45c8-86ea-2bc399e21deb,51,46,192.89,2023-03-04 12:02:51,paypal
b726e156-c278-4512-9d42-64511910524a,51,26,6.71,2023-06-12 08:02:11,bitcoin
6c3a2296-22b7-4c68-b677-4f4fb0d31e15,51,14,58.35,2023-06-13 19:15:21,bitcoin
5c57c49f-0534-402a-af00-c2be2ccf4bf7,51,30,38.31,2023-03-16 23:55:45,paypal
77be97a1-d6b2-4734-8ba6-1bade639ee86,52,29,45.89,2023-08-16 16:20:37,bitcoin
6de0e0bc-d6a3-4d19-aa45-020c6fa5e541,52,52,176.72,2023-06-29 13:57:47,bitcoin
6aaca5b8-5833-4095-8c60-ad281babf2eb,52,7,138.96,2023-03-17 06:58:20,credit_card
bb596ff0-184e-4edb-8319-eaceeba54e5e,52,87,20.89,2023-06-13 15:35:14,paypal
4f365dce-8835-4316-818b-709ac7f5002e,53,19,178.2,2023-05-28 01:41:15,paypal
a3c31a78-ae83-4aff-960a-4e67c3789254,53,33,70.02,2023-03-20 05:39:07,paypal
f96f6554-6012-4293-898e-edea9263e684,53,96,43.09,2023-06-16 08:17:13,bitcoin
a163dd3f-6304-4cd2-b131-efdfbf15f2c4,53,54,22.77,2023-08-21 13:29:21,credit_card
fd3e4960-a2d5-446d-824b-6663ec662331,54,79,54.4,2023-01-02 01:14:37,paypal
dbc28cca-4996-4f30-b9be-87060a96e0d1,54,16,38.04,2023-02-15 08:41:03,paypal
37612c9c-a42a-45ac-af83-9a4149ea4703,54,7,138.96,2023-05-26 12:51:42,credit_card
cb12690a-3173-4e93-9a71-b28fe74a54d5,54,64,195.26,2023-06-04 14:36:38,paypal
8a13ad22-7ae6-406b-b512-889e6e4c293a,55,1,153.46,2023-05-09 23:20:42,credit_card
1862e07a-f7c7-4a34-a9cc-3a0d984caa05,55,22,16.67,2023-03-17 14:34:21,paypal
4c8ee21d-7ca6-46e5-980b-e87ca490c483,55,78,170.19,2023-06-12 01:00:50,credit_card
e483852b-533d-48df-8f7b-81f3977e6626,55,11,53.8,2023-07-20 07:32:11,paypal
3e6c8641-c592-45db-8af8-c8fb87fbab8b,56,35,74.03,2023-05-19 04:49:58,credit_card
d1cac1a3-d38e-4550-b54b-89648aa33399,56,39,36.51,2023-05-14 07:12:26,bitcoin
34f0e1c6-eb03-4784-81cf-68b68590571d,56,19,178.2,2023-03-02 05:42:34,paypal
d480b3e7-4f5e-43d3-849c-b697ef8741ca,57,57,111.0,2023-09-04 11:44:06,bitcoin
303e32e5-1415-4c13-be69-a51889181c21,57,52,176.72,2023-02-10 18:50:54,credit_card
ed6066f6-b8ae-421e-985b-7823414396dc,57,23,60.09,2023-02-07 17:14:28,paypal
76fbc6df-4116-4a52-ae2b-a8c3be0f8513,57,34,21.55,2023-06-24 23:35:49,bitcoin
bf4fa381-278f-4f8b-8147-806ba70cfa34,58,14,58.35,2023-06-26 04:34:14,bitcoin
bd5e3be7-59be-4509-9414-a7b2b9ca3006,58,56,139.75,2023-08-06 20:24:47,paypal
9e193640-08bd-4b2a-a22e-9abf3aad23d7,58,64,195.26,2023-04-11 04:23:49,paypal
6eed2418-ab99-4d25-8dd4-c48ed1b0eeb3,58,25,191.07,2023-07-31 20:36:20,paypal
859350f0-41b2-4d93-a7da-1760cd133f82,59,71,38.92,2023-05-21 21:16:55,credit_card
dae808af-c364-4875-ae27-4e92eccd6489,59,63,69.59,2023-07-30 22:19:47,credit_card
44da4de2-9a7a-4321-ab68-f5bca0296a91,59,36,102.43,2023-04-08 12:30:19,paypal
ab3b4bad-7a03-4c04-9319-5e7525fcf7eb,59,66,144.03,2023-04-05 11:17:20,bitcoin
0ccfa49b-a443-489e-8bda-8805910bb0e0,60,63,69.59,2023-05-06 05:52:22,bitcoin
01d3ac9c-efaa-488a-a147-ca7060346d9e,60,83,47.52,2023-06-05 17:43:38,paypal
22237f64-8548-48b0-af29-dd3c03a22879,60,35,74.03,2023-07-10 07:25:13,paypal
d462fee0-40dd-43dc-89cb-f08a1b35fb1b,60,32,184.23,2023-02-12 14:12:36,bitcoin
1e54c248-0748-463b-a534-305b62aed245,61,33,70.02,2023-05-04 03:41:39,paypal
4d486915-7c89-4421-87a7-44dd85773188,61,5,167.94,2023-05-08 18:42:57,paypal
b638b465-dc54-4d08-9c6c-e23088e31743,61,70,86.68,2023-09-03 09:08:41,bitcoin
663d9ed3-dca5-4567-8db3-195a73c11f96,61,80,104.06,2023-06-01 12:07:08,bitcoin
62a457a2-3312-4412-911b-1561bbdf2c04,62,72,114.99,2023-06-20 06:22:12,credit_card
c1274a5f-eacd-40df-abfb-6586acfb62b2,62,84,148.12,2023-04-27 23:24:32,paypal
f47f24dc-ae09-4cdc-933b-be2c4cb729d9,62,61,184.47,2023-07-08 14:00:32,paypal
7dd3ef6a-b648-497b-8862-db1975f89c96,62,58,198.63,2023-07-18 17:12:28,bitcoin
92f9495f-f001-4ff0-8e93-52d018586128,63,66,144.03,2023-06-23 05:20:17,paypal
f72fa47e-c0f7-4784-b862-cea52d7f994d,63,6,28.09,2023-03-01 11:06:35,bitcoin
3d0107cc-1f9f-4c51-808d-de9b34bf22c9,63,41,172.48,2023-05-26 21:23:37,bitcoin
6089b3bf-592c-477f-a69b-2fa55d9fa680,64,77,51.36,2023-05-30 22:48:38,bitcoin
8eb2fc27-70ca-40d9-b7bf-e330d27416dd,64,3,150.54,2023-05-08 07:59:42,credit_card
b562fc4e-2e56-4bf1-8e46-38af89840a83,64,42,71.68,2023-06-09 21:17:04,paypal
cb902a2b-6790-4019-917c-1bb509ac3c3c,65,47,18.76,2023-06-07 11:16:20,credit_card
1b218b2d-9f77-41d0-bd9b-d9ef12584aa6,65,92,108.96,2023-03-31 08:20:49,paypal
f61efbf1-dcf4-44e8-b84d-a514a4a2804c,65,24,34.37,2023-01-19 01:10:30,paypal
5c170601-5cad-4b3e-b903-52ad08e97924,65,6,28.09,2023-07-16 16:15:47,paypal
0b6e64c1-bf29-41cf-bdd4-2278f0fdbb27,66,74,59.94,2023-01-09 06:40:18,credit_card
e62ecf1f-e2b3-4e04-aab6-8f0c97fad8e0,66,60,48.14,2023-05-11 19:52:48,credit_card
0fbf940c-08c2-4a19-9204-e022a6995436,66,35,74.03,2023-08-13 00:36:48,bitcoin
11c1f3aa-cf96-49f5-9a46-0210e7403e84,67,34,21.55,2023-03-08 15:31:48,bitcoin
c578d117-5eb5-4b83-a3dd-0850339b489c,67,30,38.31,2023-08-20 21:27:02,bitcoin
0578a66f-73b7-4237-b830-96ddb9fd3d03,67,54,22.77,2023-05-09 06:55:35,credit_card
cac66d0c-96d4-43d3-a1e5-d881994c12c7,67,83,47.52,2023-03-21 00:12:26,bitcoin
73f996b9-f2da-40f9-96aa-2f67de4f096e,68,96,43.09,2023-07-03 11:17:35,bitcoin
2fd58572-7409-429e-9d11-b17484c691d7,68,44,128.47,2023-08-09 19:21:35,bitcoin
d1317eee-1727-4bf1-8f9a-334edfbfa42a,68,94,111.65,2023-07-17 09:34:44,bitcoin
f8b99e5b-7572-46d8-b9c9-2d4fffe765b2,68,52,176.72,2023-08-25 23:56:59,bitcoin
