product_id,name,price
75,Altoparlante Bluetooth,95.17
35,forno,74.03
11,bracciale,53.8
66,Sedia da ufficio,144.03
29,macchina fotografica,45.89
90,Kit per il trucco,142.18
84,Pantaloni in jeans,148.12
78,Tappeto persiano,170.19
16,tablet,38.04
84,Pantaloni in jeans,148.12
8,giocattolo,164.21
18,ocarina,51.37
29,macchina fotografica,45.89
64,Videocamera HD,195.26
89,Tavolo da gioco,101.82
57,Frigorifero doppia porta,111.0
92,Pantofole da casa,108.96
80,Fornello a gas,104.06
39,cucchiaio,36.51
31,ventola,59.49
54,Tablet Android,22.77
94,Valigia rigida,111.65
74,Abbigliamento sportivo,59.94
4,libro,94.98
41,coltello,172.48
12,collana,108.69
73,Tavolo da pranzo,184.99
79,Penna stilografica,54.4
10,occhiali,25.77
90,Kit per il trucco,142.18
93,Videoproiettore HD,20.92
24,occhiali da sole,34.37
4,libro,94.98
69,Scarpe da ginnastica,26.0
13,maglia,159.38
52,Aspirapolvere robot,176.72
5,orologio,167.94
53,Macchina da caffè,13.44
70,Libri per bambini,86.68
95,Lavastoviglie,92.05
51,Forno a microonde,85.62
37,piatto,151.74
65,Piumino,195.29
23,ventilatore,60.09
49,Videogiochi,5.53
17,console,54.92
64,Videocamera HD,195.26
56,Giocattoli per bambini,139.75
73,Tavolo da pranzo,184.99
22,stampante,16.67
37,piatto,151.74
42,tazza,71.68
56,Giocattoli per bambini,139.75
53,Macchina da caffè,13.44
78,Tappeto persiano,170.19
84,Pantaloni in jeans,148.12
6,scarpe,28.09
82,Portatile,51.34
67,Bicicletta da corsa,7.68
14,pantaloni,58.35
75,Altoparlante Bluetooth,95.17
93,Videoproiettore HD,20.92
43,tavolo,96.54
28,radio,58.1
39,cucchiaio,36.51
33,frigorifero,70.02
12,collana,108.69
76,Letto a baldacchino,16.05
55,Monitor PC,56.1
73,Tavolo da pranzo,184.99
9,televisore,189.85
27,altoparlante,169.69
53,Macchina da caffè,13.44
43,tavolo,96.54
67,Bicicletta da corsa,7.68
66,Sedia da ufficio,144.03
23,ventilatore,60.09
12,collana,108.69
14,pantaloni,58.35
29,macchina fotografica,45.89
75,Altoparlante Bluetooth,95.17
33,frigorifero,70.02
82,Portatile,51.34
76,Letto a baldacchino,16.05
34,tostapane,21.55
2,cellulare,88.67
84,Pantaloni in jeans,148.12
88,Set di posate in acciaio inox,165.51
75,Altoparlante Bluetooth,95.17
7,borsa,138.96
60,Tostapane,48.14
29,macchina fotografica,45.89
25,telecamera,191.07
43,tavolo,96.54
83,Orologio da parete,47.52
34,tostapane,21.55
31,ventola,59.49
25,telecamera,191.07
27,altoparlante,169.69
89,Tavolo da gioco,101.82
83,Orologio da parete,47.52
47,lampada,18.76
40,forchetta,10.2
10,occhiali,25.77
44,sedia,128.47
5,orologio,167.94
7,borsa,138.96
55,Monitor PC,56.1
74,Abbigliamento sportivo,59.94
33,frigorifero,70.02
33,frigorifero,70.02
1,palla,153.46
80,Fornello a gas,104.06
38,bicchiere,183.59
41,coltello,172.48
51,Forno a microonde,85.62
15,automobile,27.85
62,Cuffie Bluetooth,101.36
23,ventilatore,60.09
60,Tostapane,48.14
42,tazza,71.68
6,scarpe,28.09
65,Piumino,195.29
80,Fornello a gas,104.06
3,computer,150.54
46,letto,192.89
43,tavolo,96.54
64,Videocamera HD,195.26
56,Giocattoli per bambini,139.75
71,Telefono cordless,38.92
61,Borsa da viaggio,184.47
71,Telefono cordless,38.92
85,Ombrello pieghevole,34.38
87,Set di pentole antiaderenti,20.89
81,Pentola a pressione,127.63
83,Orologio da parete,47.52
70,Libri per bambini,86.68
4,libro,94.98
58,Telefono cellulare,198.63
46,letto,192.89
92,Pantofole da casa,108.96
55,Monitor PC,56.1
64,Videocamera HD,195.26
84,Pantaloni in jeans,148.12
91,Cuscino memory foam,191.88
78,Tappeto persiano,170.19
87,Set di pentole antiaderenti,20.89
21,bicicletta,64.26
23,ventilatore,60.09
35,forno,74.03
87,Set di pentole antiaderenti,20.89
64,Videocamera HD,195.26
63,Macchina per il fitness,69.59
2,cellulare,88.67
25,telecamera,191.07
52,Aspirapolvere robot,176.72
68,Orologio da polso,140.49
37,piatto,151.74
92,Pantofole da casa,108.96
54,Tablet Android,22.77
14,pantaloni,58.35
54,Tablet Android,22.77
73,Tavolo da pranzo,184.99
61,Borsa da viaggio,184.47
1,palla,153.46
32,trapano,184.23
41,coltello,172.48
11,bracciale,53.8
24,occhiali da sole,34.37
42,tazza,71.68
54,Tablet Android,22.77
79,Penna stilografica,54.4
78,Tappeto persiano,170.19
40,forchetta,10.2
29,macchina fotografica,45.89
66,Sedia da ufficio,144.03
89,Tavolo da gioco,101.82
45,divano,76.25
88,Set di posate in acciaio inox,165.51
8,giocattolo,164.21
52,Aspirapolvere robot,176.72
95,Lavastoviglie,92.05
43,tavolo,96.54
40,forchetta,10.2
70,Libri per bambini,86.68
27,altoparlante,169.69
82,Portatile,51.34
72,Macchina fotografica digitale,114.99
86,Olio di oliva extra vergine,1.41
61,Borsa da viaggio,184.47
32,trapano,184.23
78,Tappeto persiano,170.19
12,collana,108.69
6,scarpe,28.09
94,Valigia rigida,111.65
51,Forno a microonde,85.62
14,pantaloni,58.35
82,Portatile,51.34
6,scarpe,28.09
58,Telefono cellulare,198.63
81,Pentola a pressione,127.63
27,altoparlante,169.69
73,Tavolo da pranzo,184.99
13,maglia,159.38
87,Set di pentole antiaderenti,20.89
39,cucchiaio,36.51
71,Telefono cordless,38.92
4,libro,94.98
24,occhiali da sole,34.37
24,occhiali da sole,34.37
45,divano,76.25
34,tostapane,21.55
82,Portatile,51.34
97,Smartwatch,44.1
25,telecamera,191.07
55,Monitor PC,56.1
93,Videoproiettore HD,20.92
59,Smart TV 4K,133.85
28,radio,58.1
91,Cuscino memory foam,191.88
60,Tostapane,48.14
10,occhiali,25.77
80,Fornello a gas,104.06
43,tavolo,96.54
64,Videocamera HD,195.26
35,forno,74.03
60,Tostapane,48.14
35,forno,74.03
93,Videoproiettore HD,20.92
58,Telefono cellulare,198.63
57,Frigorifero doppia porta,111.0
25,telecamera,191.07
31,ventola,59.49
10,occhiali,25.77
70,Libri per bambini,86.68
85,Ombrello pieghevole,34.38
32,trapano,184.23
48,Auricolari wireless,51.13
5,orologio,167.94
33,frigorifero,70.02
94,Valigia rigida,111.65
95,Lavastoviglie,92.05
79,Penna stilografica,54.4
85,Ombrello pieghevole,34.38
10,occhiali,25.77
51,Forno a microonde,85.62
33,frigorifero,70.02
51,Forno a microonde,85.62
18,ocarina,51.37
63,Macchina per il fitness,69.59
89,Tavolo da gioco,101.82
5,orologio,167.94
9,televisore,189.85
87,Set di pentole antiaderenti,20.89
5,orologio,167.94
20,tappeto,144.36
12,collana,108.69
91,Cuscino memory foam,191.88
86,Olio di oliva extra vergine,1.41
13,maglia,159.38
46,letto,192.89
63,Macchina per il fitness,69.59
49,Videogiochi,5.53
19,frullatore,178.2
39,cucchiaio,36.51
3,computer,150.54
53,Macchina da caffè,13.44
58,Telefono cellulare,198.63
75,Altoparlante Bluetooth,95.17
71,Telefono cordless,38.92
14,pantaloni,58.35
82,Portatile,51.34
40,forchetta,10.2
86,Olio di oliva extra vergine,1.41
79,Penna stilografica,54.4
72,Macchina fotografica digitale,114.99
21,bicicletta,64.26
87,Set di pentole antiaderenti,20.89
5,orologio,167.94
44,sedia,128.47
34,tostapane,21.55
14,pantaloni,58.35
69,Scarpe da ginnastica,26.0
30,radiatore,38.31
45,divano,76.25
53,Macchina da caffè,13.44
75,Altoparlante Bluetooth,95.17
5,orologio,167.94
67,Bicicletta da corsa,7.68
12,collana,108.69
18,ocarina,51.37
19,frullatore,178.2
75,Altoparlante Bluetooth,95.17
12,collana,108.69
41,coltello,172.48
2,cellulare,88.67
23,ventilatore,60.09
43,tavolo,96.54
20,tappeto,144.36
56,Giocattoli per bambini,139.75
39,cucchiaio,36.51
86,Olio di oliva extra vergine,1.41
8,giocattolo,164.21
95,Lavastoviglie,92.05
22,stampante,16.67
19,frullatore,178.2
15,automobile,27.85
15,automobile,27.85
11,bracciale,53.8
82,Portatile,51.34
25,telecamera,191.07
95,Lavastoviglie,92.05
95,Lavastoviglie,92.05
18,ocarina,51.37
61,Borsa da viaggio,184.47
30,radiatore,38.31
8,giocattolo,164.21
64,Videocamera HD,195.26
42,tazza,71.68
38,bicchiere,183.59
29,macchina fotografica,45.89
63,Macchina per il fitness,69.59
97,Smartwatch,44.1
50,Stampante laser,192.34
18,ocarina,51.37
28,radio,58.1
52,Aspirapolvere robot,176.72
44,sedia,128.47
85,Ombrello pieghevole,34.38
14,pantaloni,58.35
37,piatto,151.74
83,Orologio da parete,47.52
7,borsa,138.96
63,Macchina per il fitness,69.59
3,computer,150.54
83,Orologio da parete,47.52
96,Vino rosso pregiato,43.09
29,macchina fotografica,45.89
89,Tavolo da gioco,101.82
11,bracciale,53.8
76,Letto a baldacchino,16.05
93,Videoproiettore HD,20.92
3,computer,150.54
47,lampada,18.76
30,radiatore,38.31
21,bicicletta,64.26
49,Videogiochi,5.53
3,computer,150.54
49,Videogiochi,5.53
17,console,54.92
56,Giocattoli per bambini,139.75
76,Letto a baldacchino,16.05
39,cucchiaio,36.51
70,Libri per bambini,86.68
1,palla,153.46
87,Set di pentole antiaderenti,20.89
15,automobile,27.85
61,Borsa da viaggio,184.47
1,palla,153.46
72,Macchina fotografica digitale,114.99
95,Lavastoviglie,92.05
60,Tostapane,48.14
60,Tostapane,48.14
32,trapano,184.23
94,Valigia rigida,111.65
11,bracciale,53.8
79,Penna stilografica,54.4
77,Lavatrice,51.36
81,Pentola a pressione,127.63
4,libro,94.98
89,Tavolo da gioco,101.82
68,Orologio da polso,140.49
33,frigorifero,70.02
78,Tappeto persiano,170.19
57,Frigorifero doppia porta,111.0
46,letto,192.89
31,ventola,59.49
37,piatto,151.74
64,Videocamera HD,195.26
62,Cuffie Bluetooth,101.36
95,Lavastoviglie,92.05
9,televisore,189.85
45,divano,76.25
34,tostapane,21.55
1,palla,153.46
97,Smartwatch,44.1
61,Borsa da viaggio,184.47
81,Pentola a pressione,127.63
69,Scarpe da ginnastica,26.0
40,forchetta,10.2
51,Forno a microonde,85.62
15,automobile,27.85
42,tazza,71.68
29,macchina fotografica,45.89
67,Bicicletta da corsa,7.68
54,Tablet Android,22.77
26,microfono,6.71
63,Macchina per il fitness,69.59
88,Set di posate in acciaio inox,165.51
65,Piumino,195.29
25,telecamera,191.07
60,Tostapane,48.14
94,Valigia rigida,111.65
23,ventilatore,60.09
34,tostapane,21.55
15,automobile,27.85
36,cuffie,102.43
78,Tappeto persiano,170.19
62,Cuffie Bluetooth,101.36
68,Orologio da polso,140.49
82,Portatile,51.34
55,Monitor PC,56.1
69,Scarpe da ginnastica,26.0
39,cucchiaio,36.51
40,forchetta,10.2
60,Tostapane,48.14
16,tablet,38.04
34,tostapane,21.55
61,Borsa da viaggio,184.47
66,Sedia da ufficio,144.03
37,piatto,151.74
14,pantaloni,58.35
34,tostapane,21.55
97,Smartwatch,44.1
96,Vino rosso pregiato,43.09
59,Smart TV 4K,133.85
30,radiatore,38.31
67,Bicicletta da corsa,7.68
81,Pentola a pressione,127.63
92,Pantofole da casa,108.96
56,Giocattoli per bambini,139.75
9,televisore,189.85
11,bracciale,53.8
31,ventola,59.49
56,Giocattoli per bambini,139.75
23,ventilatore,60.09
44,sedia,128.47
50,Stampante laser,192.34
56,Giocattoli per bambini,139.75
48,Auricolari wireless,51.13
66,Sedia da ufficio,144.03
48,Auricolari wireless,51.13
19,frullatore,178.2
93,Videoproiettore HD,20.92
37,piatto,151.74
66,Sedia da ufficio,144.03
10,occhiali,25.77
54,Tablet Android,22.77
69,Scarpe da ginnastica,26.0
64,Videocamera HD,195.26
89,Tavolo da gioco,101.82
50,Stampante laser,192.34
84,Pantaloni in jeans,148.12
63,Macchina per il fitness,69.59
44,sedia,128.47
64,Videocamera HD,195.26
81,Pentola a pressione,127.63
42,tazza,71.68
3,computer,150.54
83,Orologio da parete,47.52
61,Borsa da viaggio,184.47
22,stampante,16.67
23,ventilatore,60.09
25,telecamera,191.07
38,bicchiere,183.59
19,frullatore,178.2
52,Aspirapolvere robot,176.72
68,Orologio da polso,140.49
20,tappeto,144.36
90,Kit per il trucco,142.18
7,borsa,138.96
44,sedia,128.47
30,radiatore,38.31
9,televisore,189.85
12,collana,108.69
14,pantaloni,58.35
12,collana,108.69
39,cucchiaio,36.51
2,cellulare,88.67
51,Forno a microonde,85.62
86,Olio di oliva extra vergine,1.41
58,Telefono cellulare,198.63
40,forchetta,10.2
20,tappeto,144.36
48,Auricolari wireless,51.13
85,Ombrello pieghevole,34.38
39,cucchiaio,36.51
66,Sedia da ufficio,144.03
38,bicchiere,183.59
89,Tavolo da gioco,101.82
59,Smart TV 4K,133.85
6,scarpe,28.09
45,divano,76.25
56,Giocattoli per bambini,139.75
97,Smartwatch,44.1
88,Set di posate in acciaio inox,165.51
81,Pentola a pressione,127.63
72,Macchina fotografica digitale,114.99
18,ocarina,51.37
71,Telefono cordless,38.92
66,Sedia da ufficio,144.03
34,tostapane,21.55
48,Auricolari wireless,51.13
45,divano,76.25
20,tappeto,144.36
20,tappeto,144.36
91,Cuscino memory foam,191.88
2,cellulare,88.67
52,Aspirapolvere robot,176.72
37,piatto,151.74
65,Piumino,195.29
24,occhiali da sole,34.37
63,Macchina per il fitness,69.59
62,Cuffie Bluetooth,101.36
77,Lavatrice,51.36
45,divano,76.25
15,automobile,27.85
76,Letto a baldacchino,16.05
47,lampada,18.76
74,Abbigliamento sportivo,59.94
1,palla,153.46
62,Cuffie Bluetooth,101.36
5,orologio,167.94
92,Pantofole da casa,108.96
13,maglia,159.38
38,bicchiere,183.59
86,Olio di oliva extra vergine,1.41
93,Videoproiettore HD,20.92
14,pantaloni,58.35
51,Forno a microonde,85.62
83,Orologio da parete,47.52
88,Set di posate in acciaio inox,165.51
5,orologio,167.94
30,radiatore,38.31
89,Tavolo da gioco,101.82
3,computer,150.54
12,collana,108.69
19,frullatore,178.2
26,microfono,6.71
66,Sedia da ufficio,144.03
81,Pentola a pressione,127.63
54,Tablet Android,22.77
43,tavolo,96.54
3,computer,150.54
31,ventola,59.49
20,tappeto,144.36
79,Penna stilografica,54.4
20,tappeto,144.36
97,Smartwatch,44.1
47,lampada,18.76
28,radio,58.1
64,Videocamera HD,195.26
5,orologio,167.94
15,automobile,27.85
79,Penna stilografica,54.4
19,frullatore,178.2
71,Telefono cordless,38.92
18,ocarina,51.37
63,Macchina per il fitness,69.59
59,Smart TV 4K,133.85
52,Aspirapolvere robot,176.72
17,console,54.92
15,automobile,27.85
59,Smart TV 4K,133.85
44,sedia,128.47
10,occhiali,25.77
57,Frigorifero doppia porta,111.0
34,tostapane,21.55
83,Orologio da parete,47.52
33,frigorifero,70.02
31,ventola,59.49
44,sedia,128.47
39,cucchiaio,36.51
42,tazza,71.68
84,Pantaloni in jeans,148.12
63,Macchina per il fitness,69.59
68,Orologio da polso,140.49
79,Penna stilografica,54.4
34,tostapane,21.55
53,Macchina da caffè,13.44
88,Set di posate in acciaio inox,165.51
40,forchetta,10.2
96,Vino rosso pregiato,43.09
83,Orologio da parete,47.52
3,computer,150.54
45,divano,76.25
39,cucchiaio,36.51
19,frullatore,178.2
12,collana,108.69
28,radio,58.1
16,tablet,38.04
63,Macchina per il fitness,69.59
72,Macchina fotografica digitale,114.99
17,console,54.92
26,microfono,6.71
41,coltello,172.48
97,Smartwatch,44.1
10,occhiali,25.77
79,Penna stilografica,54.4
50,Stampante laser,192.34
83,Orologio da parete,47.52
23,ventilatore,60.09
12,collana,108.69
40,forchetta,10.2
11,bracciale,53.8
96,Vino rosso pregiato,43.09
85,Ombrello pieghevole,34.38
33,frigorifero,70.02
59,Smart TV 4K,133.85
31,ventola,59.49
58,Telefono cellulare,198.63
6,scarpe,28.09
11,bracciale,53.8
19,frullatore,178.2
58,Telefono cellulare,198.63
39,cucchiaio,36.51
16,tablet,38.04
11,bracciale,53.8
4,libro,94.98
19,frullatore,178.2
57,Frigorifero doppia porta,111.0
89,Tavolo da gioco,101.82
17,console,54.92
33,frigorifero,70.02
16,tablet,38.04
75,Altoparlante Bluetooth,95.17
31,ventola,59.49
9,televisore,189.85
30,radiatore,38.31
11,bracciale,53.8
82,Portatile,51.34
5,orologio,167.94
10,occhiali,25.77
52,Aspirapolvere robot,176.72
44,sedia,128.47
13,maglia,159.38
45,divano,76.25
17,console,54.92
49,Videogiochi,5.53
21,bicicletta,64.26
63,Macchina per il fitness,69.59
41,coltello,172.48
97,Smartwatch,44.1
1,palla,153.46
69,Scarpe da ginnastica,26.0
7,borsa,138.96
73,Tavolo da pranzo,184.99
5,orologio,167.94
6,scarpe,28.09
78,Tappeto persiano,170.19
97,Smartwatch,44.1
28,radio,58.1
89,Tavolo da gioco,101.82
17,console,54.92
33,frigorifero,70.02
9,televisore,189.85
10,occhiali,25.77
11,bracciale,53.8
65,Piumino,195.29
39,cucchiaio,36.51
46,letto,192.89
50,Stampante laser,192.34
49,Videogiochi,5.53
12,collana,108.69
1,palla,153.46
51,Forno a microonde,85.62
13,maglia,159.38
90,Kit per il trucco,142.18
19,frullatore,178.2
3,computer,150.54
10,occhiali,25.77
72,Macchina fotografica digitale,114.99
87,Set di pentole antiaderenti,20.89
63,Macchina per il fitness,69.59
21,bicicletta,64.26
10,occhiali,25.77
21,bicicletta,64.26
62,Cuffie Bluetooth,101.36
2,cellulare,88.67
95,Lavastoviglie,92.05
65,Piumino,195.29
87,Set di pentole antiaderenti,20.89
96,Vino rosso pregiato,43.09
42,tazza,71.68
88,Set di posate in acciaio inox,165.51
6,scarpe,28.09
93,Videoproiettore HD,20.92
27,altoparlante,169.69
37,piatto,151.74
75,Altoparlante Bluetooth,95.17
59,Smart TV 4K,133.85
5,orologio,167.94
22,stampante,16.67
4,libro,94.98
88,Set di posate in acciaio inox,165.51
60,Tostapane,48.14
16,tablet,38.04
81,Pentola a pressione,127.63
33,frigorifero,70.02
77,Lavatrice,51.36
77,Lavatrice,51.36
5,orologio,167.94
70,Libri per bambini,86.68
21,bicicletta,64.26
25,telecamera,191.07
77,Lavatrice,51.36
7,borsa,138.96
44,sedia,128.47
9,televisore,189.85
69,Scarpe da ginnastica,26.0
55,Monitor PC,56.1
74,Abbigliamento sportivo,59.94
4,libro,94.98
53,Macchina da caffè,13.44
65,Piumino,195.29
29,macchina fotografica,45.89
73,Tavolo da pranzo,184.99
2,cellulare,88.67
83,Orologio da parete,47.52
91,Cuscino memory foam,191.88
44,sedia,128.47
58,Telefono cellulare,198.63
53,Macchina da caffè,13.44
96,Vino rosso pregiato,43.09
11,bracciale,53.8
9,televisore,189.85
40,forchetta,10.2
17,console,54.92
29,macchina fotografica,45.89
47,lampada,18.76
88,Set di posate in acciaio inox,165.51
50,Stampante laser,192.34
15,automobile,27.85
43,tavolo,96.54
59,Smart TV 4K,133.85
42,tazza,71.68
37,piatto,151.74
27,altoparlante,169.69
61,Borsa da viaggio,184.47
7,borsa,138.96
5,orologio,167.94
44,sedia,128.47
22,stampante,16.67
4,libro,94.98
89,Tavolo da gioco,101.82
11,bracciale,53.8
24,occhiali da sole,34.37
84,Pantaloni in jeans,148.12
11,bracciale,53.8
26,microfono,6.71
79,Penna stilografica,54.4
86,Olio di oliva extra vergine,1.41
58,Telefono cellulare,198.63
26,microfono,6.71
24,occhiali da sole,34.37
53,Macchina da caffè,13.44
41,coltello,172.48
44,sedia,128.47
54,Tablet Android,22.77
23,ventilatore,60.09
42,tazza,71.68
72,Macchina fotografica digitale,114.99
70,Libri per bambini,86.68
5,orologio,167.94
50,Stampante laser,192.34
86,Olio di oliva extra vergine,1.41
20,tappeto,144.36
30,radiatore,38.31
33,frigorifero,70.02
89,Tavolo da gioco,101.82
32,trapano,184.23
39,cucchiaio,36.51
73,Tavolo da pranzo,184.99
41,coltello,172.48
68,Orologio da polso,140.49
67,Bicicletta da corsa,7.68
22,stampante,16.67
41,coltello,172.48
61,Borsa da viaggio,184.47
78,Tappeto persiano,170.19
76,Letto a baldacchino,16.05
9,televisore,189.85
7,borsa,138.96
45,divano,76.25
49,Videogiochi,5.53
71,Telefono cordless,38.92
8,giocattolo,164.21
95,Lavastoviglie,92.05
28,radio,58.1
58,Telefono cellulare,198.63
16,tablet,38.04
93,Videoproiettore HD,20.92
11,bracciale,53.8
85,Ombrello pieghevole,34.38
70,Libri per bambini,86.68
17,console,54.92
28,radio,58.1
1,palla,153.46
86,Olio di oliva extra vergine,1.41
94,Valigia rigida,111.65
71,Telefono cordless,38.92
53,Macchina da caffè,13.44
33,frigorifero,70.02
16,tablet,38.04
5,orologio,167.94
77,Lavatrice,51.36
88,Set di posate in acciaio inox,165.51
66,Sedia da ufficio,144.03
6,scarpe,28.09
72,Macchina fotografica digitale,114.99
66,Sedia da ufficio,144.03
30,radiatore,38.31
1,palla,153.46
38,bicchiere,183.59
54,Tablet Android,22.77
82,Portatile,51.34
97,Smartwatch,44.1
32,trapano,184.23
41,coltello,172.48
38,bicchiere,183.59
14,pantaloni,58.35
69,Scarpe da ginnastica,26.0
65,Piumino,195.29
48,Auricolari wireless,51.13
4,libro,94.98
27,altoparlante,169.69
57,Frigorifero doppia porta,111.0
7,borsa,138.96
91,Cuscino memory foam,191.88
72,Macchina fotografica digitale,114.99
20,tappeto,144.36
60,Tostapane,48.14
72,Macchina fotografica digitale,114.99
41,coltello,172.48
40,forchetta,10.2
95,Lavastoviglie,92.05
30,radiatore,38.31
20,tappeto,144.36
7,borsa,138.96
72,Macchina fotografica digitale,114.99
17,console,54.92
12,collana,108.69
53,Macchina da caffè,13.44
89,Tavolo da gioco,101.82
65,Piumino,195.29
35,forno,74.03
24,occhiali da sole,34.37
81,Pentola a pressione,127.63
56,Giocattoli per bambini,139.75
56,Giocattoli per bambini,139.75
87,Set di pentole antiaderenti,20.89
33,frigorifero,70.02
24,occhiali da sole,34.37
4,libro,94.98
20,tappeto,144.36
43,tavolo,96.54
70,Libri per bambini,86.68
31,ventola,59.49
58,Telefono cellulare,198.63
11,bracciale,53.8
95,Lavastoviglie,92.05
44,sedia,128.47
72,Macchina fotografica digitale,114.99
34,tostapane,21.55
96,Vino rosso pregiato,43.09
29,macchina fotografica,45.89
97,Smartwatch,44.1
83,Orologio da parete,47.52
60,Tostapane,48.14
70,Libri per bambini,86.68
37,piatto,151.74
67,Bicicletta da corsa,7.68
62,Cuffie Bluetooth,101.36
7,borsa,138.96
18,ocarina,51.37
88,Set di posate in acciaio inox,165.51
93,Videoproiettore HD,20.92
28,radio,58.1
39,cucchiaio,36.51
58,Telefono cellulare,198.63
78,Tappeto persiano,170.19
31,ventola,59.49
82,Portatile,51.34
24,occhiali da sole,34.37
9,televisore,189.85
25,telecamera,191.07
29,macchina fotografica,45.89
71,Telefono cordless,38.92
28,radio,58.1
70,Libri per bambini,86.68
34,tostapane,21.55
23,ventilatore,60.09
81,Pentola a pressione,127.63
96,Vino rosso pregiato,43.09
62,Cuffie Bluetooth,101.36
10,occhiali,25.77
34,tostapane,21.55
13,maglia,159.38
42,tazza,71.68
70,Libri per bambini,86.68
43,tavolo,96.54
24,occhiali da sole,34.37
17,console,54.92
60,Tostapane,48.14
59,Smart TV 4K,133.85
75,Altoparlante Bluetooth,95.17
51,Forno a microonde,85.62
93,Videoproiettore HD,20.92
55,Monitor PC,56.1
90,Kit per il trucco,142.18
60,Tostapane,48.14
74,Abbigliamento sportivo,59.94
3,computer,150.54
80,Fornello a gas,104.06
63,Macchina per il fitness,69.59
79,Penna stilografica,54.4
39,cucchiaio,36.51
19,frullatore,178.2
11,bracciale,53.8
42,tazza,71.68
70,Libri per bambini,86.68
45,divano,76.25
2,cellulare,88.67
12,collana,108.69
49,Videogiochi,5.53
55,Monitor PC,56.1
12,collana,108.69
37,piatto,151.74
96,Vino rosso pregiato,43.09
2,cellulare,88.67
45,divano,76.25
59,Smart TV 4K,133.85
23,ventilatore,60.09
65,Piumino,195.29
84,Pantaloni in jeans,148.12
93,Videoproiettore HD,20.92
37,piatto,151.74
61,Borsa da viaggio,184.47
54,Tablet Android,22.77
79,Penna stilografica,54.4
34,tostapane,21.55
64,Videocamera HD,195.26
23,ventilatore,60.09
52,Aspirapolvere robot,176.72
96,Vino rosso pregiato,43.09
24,occhiali da sole,34.37
97,Smartwatch,44.1
18,ocarina,51.37
9,televisore,189.85
62,Cuffie Bluetooth,101.36
36,cuffie,102.43
11,bracciale,53.8
2,cellulare,88.67
33,frigorifero,70.02
80,Fornello a gas,104.06
45,divano,76.25
28,radio,58.1
80,Fornello a gas,104.06
77,Lavatrice,51.36
29,macchina fotografica,45.89
